department,设备型号,设备名称,time,液压压力,流量,油温,振动频率,油液清洁度,status
维修部C,HP-30,HP-30-004,2023-01-05 10:00:00,161.6598511325769,95.3904384450427,77.28994334901529,18.927843562819554,18.99981485434872,污染故障
维修部C,HP-30,HP-30-004,2023-01-05 11:00:00,130.84298518597294,144.03787067080611,76.05522440528709,7.428930584090435,26.075687798229193,污染故障
维修部C,HP-30,HP-30-004,2023-01-05 12:00:00,143.17098722764442,92.84489981777247,79.38153478155269,23.03369249768238,35.0615496287972,污染故障
维修部C,HP-30,HP-30-004,2023-01-05 13:00:00,156.5830065247018,79.73272282849868,77.45353236772966,18.55118435547346,28.078235214587895,污染故障
维修部C,HP-30,HP-30-004,2023-01-05 14:00:00,187.8255171428741,91.7729980842722,79.14334513057055,22.152632198346296,34.83682174561815,污染故障
维修部C,HP-30,HP-30-004,2023-01-05 15:00:00,162.60152885600567,91.8523938846121,74.38962144193123,16.60453199263791,34.22177676435393,污染故障
维修部C,HP-30,HP-30-004,2023-01-05 16:00:00,121.54818943596266,119.15452691809328,68.90425582148693,7.719234516870985,88.13536662320945,正常
维修部C,HP-30,HP-30-004,2023-01-05 17:00:00,119.786696613357,87.85001663783433,43.513734478490115,14.37586734932647,97.79756511982228,正常
维修部C,HP-30,HP-30-004,2023-01-05 18:00:00,148.24665699082666,138.9052019923708,33.11442703600372,11.413838305574364,80.17331239002885,正常
维修部C,HP-30,HP-30-004,2023-01-05 19:00:00,177.62905283232715,94.45357986218062,38.31016274470233,12.347820326405227,99.8063319594038,正常
维修部C,HP-30,HP-30-004,2023-01-05 20:00:00,102.61897325078365,131.94189763465147,32.56254825425882,21.791252046955893,82.15355730014068,正常
维修部C,HP-30,HP-30-004,2023-01-05 21:00:00,159.46510321267147,60.06000105431373,64.18470126151466,12.191732665040384,86.99708157795143,正常
维修部C,HP-30,HP-30-004,2023-01-05 22:00:00,133.80098951635404,121.96170224253771,43.17567578891057,12.567117507485271,83.61403377584607,正常
维修部C,HP-30,HP-30-004,2023-01-05 23:00:00,50.45082599681314,248.1274109827606,44.17424085354112,23.214243423934132,91.07984465870456,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-06 00:00:00,50.61532172272576,243.74620060454396,48.68692654335074,6.37247762257807,97.59356837168896,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-06 01:00:00,29.668380421005182,221.46766852527242,43.086196033338815,9.221207394303455,94.54734501085612,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-06 02:00:00,31.677124349545995,234.0444352842072,40.875096951080714,13.75924408315415,94.21679879557631,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-06 03:00:00,28.96354165820503,225.5932540802522,35.97822455293176,19.18858202656527,91.64824912585294,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-06 04:00:00,47.98785998894545,262.1679955547962,58.649439130142085,12.099978499945925,82.60026482360985,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-06 05:00:00,156.4057100409057,99.65774725066828,36.19748994320912,17.12586311708764,92.80483540483323,正常
维修部C,HP-30,HP-30-004,2023-01-06 06:00:00,131.180639274777,124.60177012596414,36.198828111091316,22.00262117194358,88.34062921017549,正常
维修部C,HP-30,HP-30-004,2023-01-06 07:00:00,100.3373297502442,126.62964736418637,35.68757567365932,19.549049246247325,93.04145399202423,正常
维修部C,HP-30,HP-30-004,2023-01-06 08:00:00,170.02550712257724,142.3567626814045,39.675951483367726,23.082039401880195,82.81630992570277,正常
维修部C,HP-30,HP-30-004,2023-01-06 09:00:00,181.55667025473846,60.970092727818795,60.41359056448853,17.962553320995845,82.25227254376111,正常
维修部C,HP-30,HP-30-004,2023-01-06 10:00:00,169.94684704108175,130.5157554313922,36.61709426832789,6.400853518744031,81.70166015027038,正常
维修部C,HP-30,HP-30-004,2023-01-06 11:00:00,122.66041100367873,99.84970568782794,39.90318114394783,14.913319476165691,81.31061246243576,正常
维修部C,HP-30,HP-30-004,2023-01-06 12:00:00,180.85541465037286,68.2762641995626,58.59699530301944,7.998051992112205,93.91710606333055,正常
维修部C,HP-30,HP-30-004,2023-01-06 13:00:00,186.69629135055177,147.5529359706913,66.41141002119187,13.141097110662686,81.1765778642507,正常
维修部C,HP-30,HP-30-004,2023-01-06 14:00:00,164.15880774534926,79.67960829697878,59.3815494547846,12.142905701220899,96.85570638271363,正常
维修部C,HP-30,HP-30-004,2023-01-06 15:00:00,98.65673678746417,60.69744426756724,61.96331978835076,21.282694123809936,93.52786549400574,正常
维修部C,HP-30,HP-30-004,2023-01-06 16:00:00,115.56807859616919,145.31773125152995,64.18697691852066,15.865501337188126,90.93126910302342,正常
维修部C,HP-30,HP-30-004,2023-01-06 17:00:00,189.0697882033023,90.87534507374107,61.45001299731498,33.654488713132764,90.8447598036367,泵磨损
维修部C,HP-30,HP-30-004,2023-01-06 18:00:00,176.0128881637967,58.19620611015471,59.837558562777474,35.44438985676255,81.66583473550956,泵磨损
维修部C,HP-30,HP-30-004,2023-01-06 19:00:00,109.87236384369068,99.69267477992102,55.90417096037891,32.37363910960675,94.81203501349621,泵磨损
维修部C,HP-30,HP-30-004,2023-01-06 20:00:00,125.24066823737267,89.19219577288493,56.8906489478292,30.61474880685079,89.81966152413574,泵磨损
维修部C,HP-30,HP-30-004,2023-01-06 21:00:00,128.11998978299331,58.9861964517169,57.38700424910139,32.1344816491439,89.39041800699769,泵磨损
维修部C,HP-30,HP-30-004,2023-01-06 22:00:00,103.06645703618065,75.83985580544423,51.661802157817505,17.575213442113917,85.40177666107915,正常
维修部C,HP-30,HP-30-004,2023-01-06 23:00:00,135.86002129185488,106.6177998991648,46.81902473939106,7.699205158972175,97.31113610366779,正常
维修部C,HP-30,HP-30-004,2023-01-07 00:00:00,172.12640535601773,55.06643126873568,50.44871184643386,23.425479984886483,92.58242599849618,正常
维修部C,HP-30,HP-30-004,2023-01-07 01:00:00,193.90849449920455,147.1509670786591,67.64412893453591,18.92582839406661,83.62030827712402,正常
维修部C,HP-30,HP-30-004,2023-01-07 02:00:00,160.66900816919508,122.16591467423436,57.19488811416751,22.11737515104347,83.26680392810182,正常
维修部C,HP-30,HP-30-004,2023-01-07 03:00:00,146.8532953599701,152.42346385238562,69.86906925643812,22.132274287814255,87.48265083552087,正常
维修部C,HP-30,HP-30-004,2023-01-07 04:00:00,107.755388383883,72.58932833287076,29.37227489964286,22.576166949457726,90.13016965159288,正常
维修部C,HP-30,HP-30-004,2023-01-07 05:00:00,153.23857039008618,85.72905863788708,68.51422083943305,12.130314169975918,96.63802402017413,正常
维修部C,HP-30,HP-30-004,2023-01-07 06:00:00,172.08857727060698,135.61961642894755,59.00236065716075,16.55399741724846,91.33267155992483,正常
维修部C,HP-30,HP-30-004,2023-01-07 07:00:00,145.1445872744286,131.23803216039778,43.99496173129343,22.82690648269641,86.31283687441824,正常
维修部C,HP-30,HP-30-004,2023-01-07 08:00:00,134.9225031318303,54.305688451567526,53.664916093794695,11.247296762665348,88.8003348521489,正常
维修部C,HP-30,HP-30-004,2023-01-07 09:00:00,141.1380723343678,123.6665533776948,37.10093399284654,4.857421486225123,90.84637008483922,正常
维修部C,HP-30,HP-30-004,2023-01-07 10:00:00,150.78131127306068,83.45631258957236,48.43814984355728,25.100733796947143,95.92289852932244,正常
维修部C,HP-30,HP-30-004,2023-01-07 11:00:00,176.27107174246078,55.12073796585383,32.07022967351977,23.384979314714876,85.12258635139224,正常
维修部C,HP-30,HP-30-004,2023-01-07 12:00:00,172.68513870914137,137.81843018875935,59.77619307181403,7.1127827727216975,84.19671413262768,正常
维修部C,HP-30,HP-30-004,2023-01-07 13:00:00,171.85126866964256,82.27398856913858,52.67337896558253,16.85253936419169,87.12851383374381,正常
维修部C,HP-30,HP-30-004,2023-01-07 14:00:00,143.7477562521727,104.62961130277505,38.72556629491484,14.570626361622589,98.13451562937657,正常
维修部C,HP-30,HP-30-004,2023-01-07 15:00:00,34.08186250635055,184.57103011953174,58.679467346394624,23.524069433985588,99.6988150129933,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 16:00:00,24.628698967933172,221.91516602955753,34.594153287957894,11.820408903272114,98.28659077000678,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 17:00:00,59.416937933185366,236.3893041542368,41.31913276564273,19.241540440662835,81.78100182317614,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 18:00:00,5.014445065188471,211.1885446351335,29.91247681551197,14.71854704566095,91.22203566439258,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 19:00:00,47.30463598803329,226.70852695764827,63.93290402752604,8.581209523916257,94.0155810286803,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 20:00:00,47.85897866806357,202.80398489394892,33.130468554557595,18.79511464761903,84.19559086018387,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 21:00:00,37.19675837101272,261.8497843521144,42.31749142656086,21.550183356974134,81.18263199181573,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 22:00:00,39.30427313034869,198.00902891508088,54.61853237388625,20.21015665815534,97.54381674861826,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-07 23:00:00,73.04661265485308,31.12639243085362,52.18250227016581,20.711056746325387,94.39036848864998,阀门故障
维修部C,HP-30,HP-30-004,2023-01-08 00:00:00,55.584094955361024,29.414477036310306,37.11703074052554,8.28699097577418,86.39115939488286,阀门故障
维修部C,HP-30,HP-30-004,2023-01-08 01:00:00,75.39811981308434,33.914701640057416,60.424955593429,9.068678473349408,88.93974665920602,阀门故障
维修部C,HP-30,HP-30-004,2023-01-08 02:00:00,56.20160409157527,30.992425126409096,65.17441858416308,10.738451710242288,88.42530390074133,阀门故障
维修部C,HP-30,HP-30-004,2023-01-08 03:00:00,66.68727464044413,37.869002497249134,59.01892735641991,13.51509300254071,91.53591781399439,阀门故障
维修部C,HP-30,HP-30-004,2023-01-08 04:00:00,192.25941621870766,145.41342488350702,58.88990839017235,19.226644757715288,93.68911149967713,正常
维修部C,HP-30,HP-30-004,2023-01-08 05:00:00,182.39273078431862,128.32045985440845,46.32459361033643,9.771624733676235,93.52305955359404,正常
维修部C,HP-30,HP-30-004,2023-01-08 06:00:00,199.07294516483495,81.71236488240619,65.99993910831712,24.370931376180007,83.43792949232862,正常
维修部C,HP-30,HP-30-004,2023-01-08 07:00:00,110.13460773301786,121.40086626544145,63.173683983774666,14.757915955483494,96.06695142445365,正常
维修部C,HP-30,HP-30-004,2023-01-08 08:00:00,145.20546962433966,135.5443771356066,51.495661939752694,40.3521789171101,80.27508011778511,泵磨损
维修部C,HP-30,HP-30-004,2023-01-08 09:00:00,142.79577123507656,70.07115659105172,36.452154466693464,32.84518011573541,91.69166840575012,泵磨损
维修部C,HP-30,HP-30-004,2023-01-08 10:00:00,159.65993948109107,116.70766811229132,60.523952268227596,31.975363566961846,87.85916962704786,泵磨损
维修部C,HP-30,HP-30-004,2023-01-08 11:00:00,187.63156547397384,94.10401080987202,57.277971272080904,34.825738962299255,98.74520898964985,泵磨损
维修部C,HP-30,HP-30-004,2023-01-08 12:00:00,98.6267702519426,107.69142083215712,48.20050593904954,14.398467168969272,80.72338544085845,正常
维修部C,HP-30,HP-30-004,2023-01-08 13:00:00,136.47804909183415,58.62461145124652,50.618858117665184,21.772963621638844,87.53398287016614,正常
维修部C,HP-30,HP-30-004,2023-01-08 14:00:00,132.71374012348244,67.11104299979883,44.426905520477284,6.566683650216416,96.6862936118742,正常
维修部C,HP-30,HP-30-004,2023-01-08 15:00:00,134.66705363702053,58.950572135584096,57.6547043665331,12.608043730137869,86.15160453494696,正常
维修部C,HP-30,HP-30-004,2023-01-08 16:00:00,176.35005472049951,152.73806904371344,77.10636059369948,15.728023382422107,20.42451579349587,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 17:00:00,120.90947627250509,70.90367116325291,73.93714176901241,7.710970618851492,36.028335910560344,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 18:00:00,142.71090317357456,56.936469984412625,80.14306725586982,18.34075392660931,19.017045481088335,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 19:00:00,198.84255469951154,123.61389280357503,75.55801771955218,6.380458331845881,30.372636661835354,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 20:00:00,196.59969988941043,111.58299384288914,74.32934134980394,16.312019193866092,30.916545308077794,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 21:00:00,101.61006431565306,71.29886321061487,78.42356030362745,10.573464739889735,20.7325900411298,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 22:00:00,178.77465824419855,66.221963525502,74.55791363302428,24.384311330435434,17.947274873682453,污染故障
维修部C,HP-30,HP-30-004,2023-01-08 23:00:00,179.3705144532532,71.40995211655593,77.24715205596307,12.154947156321388,36.538615071431494,污染故障
维修部C,HP-30,HP-30-004,2023-01-09 00:00:00,141.56815795487208,133.36788384775372,76.60917189348818,12.66358215783074,29.927612835139826,污染故障
维修部C,HP-30,HP-30-004,2023-01-09 01:00:00,179.7793955977036,132.85246694060146,75.87672419762828,9.642906843286129,21.924294883642524,污染故障
维修部C,HP-30,HP-30-004,2023-01-09 02:00:00,111.02865635810112,122.10947900936962,68.39207078153304,18.093551306713678,85.55056039603488,正常
维修部C,HP-30,HP-30-004,2023-01-09 03:00:00,139.5036101231657,99.46537412365085,36.129414991128435,14.851046300085015,83.24297880255783,正常
维修部C,HP-30,HP-30-004,2023-01-09 04:00:00,162.9756007719476,103.50112080304288,34.713012220541785,22.428274393834297,91.20551136318295,正常
维修部C,HP-30,HP-30-004,2023-01-09 05:00:00,115.0280858951388,93.9801273501677,32.93398935455653,15.294751791282783,82.2097664789883,正常
维修部C,HP-30,HP-30-004,2023-01-09 06:00:00,105.93736780098804,120.23520449244471,37.706438781134764,9.362441321665681,86.83540812187265,正常
维修部C,HP-30,HP-30-004,2023-01-09 07:00:00,175.30956697808332,119.90211164299853,45.60918119494247,17.979998495033144,96.05815068155947,正常
维修部C,HP-30,HP-30-004,2023-01-09 08:00:00,111.21650663594622,91.56576348334745,53.69905902697945,23.25938155158853,86.74194265845593,正常
维修部C,HP-30,HP-30-004,2023-01-09 09:00:00,171.4251528586358,103.43646208429084,71.40993999662597,5.76470230660267,83.07694439040907,正常
维修部C,HP-30,HP-30-004,2023-01-09 10:00:00,64.6652320046304,24.047175912038803,30.44468657405916,7.909239248540517,91.7895470956883,阀门故障
维修部C,HP-30,HP-30-004,2023-01-09 11:00:00,66.37846219765096,39.015542310567696,62.308753920184785,9.65226630982919,83.60088154394954,阀门故障
维修部C,HP-30,HP-30-004,2023-01-09 12:00:00,62.77504934352472,31.655653282516106,36.04813202405029,19.215080898410445,91.34882675436926,阀门故障
维修部C,HP-30,HP-30-004,2023-01-09 13:00:00,50.98833275846651,26.119108329471132,56.490711646942074,14.010238243467816,86.85078839552651,阀门故障
维修部C,HP-30,HP-30-004,2023-01-09 14:00:00,75.64277156995992,20.12995631630607,56.47407589617836,9.467184419911952,80.5114567063799,阀门故障
维修部C,HP-30,HP-30-004,2023-01-09 15:00:00,147.43704584612985,102.97426524006903,69.27799514194666,24.0716497399861,89.04111032906289,正常
维修部C,HP-30,HP-30-004,2023-01-09 16:00:00,131.85593984909005,138.0356828799584,60.361103807736,24.24016744023354,80.5912167769665,正常
维修部C,HP-30,HP-30-004,2023-01-09 17:00:00,115.49428204147851,56.91751453155366,69.4018104540459,8.160237915101861,94.28304776143587,正常
维修部C,HP-30,HP-30-004,2023-01-09 18:00:00,182.7926657017216,118.29053634959755,44.565732520484744,21.72445711268537,93.09038675714264,正常
维修部C,HP-30,HP-30-004,2023-01-09 19:00:00,150.77277687753076,93.60332418536827,58.58061384297787,16.21848487136917,82.41716197687032,正常
维修部C,HP-30,HP-30-004,2023-01-09 20:00:00,176.1479648030282,132.89230211908563,43.35066152822841,12.129246864226465,89.57931025144072,正常
维修部C,HP-30,HP-30-004,2023-01-09 21:00:00,164.9591326117243,140.86346398563893,35.70125932461698,16.488491421619905,83.89360983532625,正常
维修部C,HP-30,HP-30-004,2023-01-09 22:00:00,127.14908647975321,147.200212128611,46.43454079660318,7.817499057941227,93.7250786178378,正常
维修部C,HP-30,HP-30-004,2023-01-09 23:00:00,187.67138185258005,76.94314776482213,57.562907390677516,11.478120494778466,96.03282266111225,正常
维修部C,HP-30,HP-30-004,2023-01-10 00:00:00,26.086064317189553,235.66711732217996,38.558320662406274,21.472771922836543,87.67001490762262,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 01:00:00,31.034560266751665,223.1920754439164,67.83543621856018,18.86856763978787,80.87447183153675,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 02:00:00,17.641800768820413,181.8115935152541,50.264379569280955,24.902978604421577,95.22236092725485,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 03:00:00,51.218604225527116,263.95885859481194,42.63921700656294,6.001418499014339,96.5720775741307,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 04:00:00,19.847466043631286,233.75731112510184,53.173254989175625,21.14399383411236,96.39062060695899,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 05:00:00,45.769388997160696,224.3835518528282,65.13206389840268,4.480288059774107,84.35400639629005,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 06:00:00,55.50822439134563,182.52391243438436,59.66640688514854,5.26965675134395,84.70116423996163,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 07:00:00,3.903641741378141,248.87808221299719,39.745209871120366,13.504390603055814,87.41123584379595,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 08:00:00,111.6420435406367,83.97205014056118,37.680228594232915,18.50665993526095,98.35597107282732,正常
维修部C,HP-30,HP-30-004,2023-01-10 09:00:00,27.29575837262519,221.3918231056285,31.905629422870714,5.441433493635561,96.12554445231568,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 10:00:00,17.166088284250225,200.2300975797049,42.71977793211262,22.951202379567246,99.72943151878908,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 11:00:00,52.29118999941838,204.2135160767952,42.09339435069536,5.6543446373558,84.71232587263545,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 12:00:00,54.65595355649188,251.93839739847974,62.0946161620104,12.64572311520656,90.0049194037831,液压泄漏
维修部C,HP-30,HP-30-004,2023-01-10 13:00:00,171.77787796767848,139.28010009735178,45.291701019969054,11.822199567059533,89.39854863688437,正常
维修部C,HP-30,HP-30-004,2023-01-10 14:00:00,139.07952652948015,112.29022226968351,58.64355338326588,10.059056179637416,97.14103118619043,正常
维修部C,HP-30,HP-30-004,2023-01-10 15:00:00,150.46223852772715,116.90346811138853,52.9541422604641,17.95583034142532,85.46709755660665,正常
维修部C,HP-30,HP-30-004,2023-01-10 16:00:00,198.65502651143152,141.86677609856923,46.94942676785276,13.770528449602477,90.86655362929322,正常
维修部C,HP-30,HP-30-004,2023-01-10 17:00:00,169.75977593925424,113.95774473395298,54.452600065089854,10.778295393787893,89.26849406876869,正常
维修部C,HP-30,HP-30-004,2023-01-10 18:00:00,140.38004455531996,92.13434194909777,123.50661243004626,24.006032839191818,15.903158167939882,油温过高
