department,设备型号,设备名称,time,振动频率,振幅,相位角,温度,转速,status
研发部,VA-25,VA-25-002,2023-01-07 03:00:00,36.283715468931696,0.12550575287730492,357.8599684149634,55.83990113423158,1015.6375203647125,松动
研发部,VA-25,VA-25-002,2023-01-07 04:00:00,48.6511482223589,0.6787393744279537,46.07921136721447,37.14854478504957,1517.0506633736256,正常
研发部,VA-25,VA-25-002,2023-01-07 05:00:00,35.13754355626711,4.549535998829473,94.40254918474746,44.33752672631189,903.7562412641987,松动
研发部,VA-25,VA-25-002,2023-01-07 06:00:00,24.58435813321046,4.940817567470128,270.51674595079953,34.011847430652956,1562.657263177644,松动
研发部,VA-25,VA-25-002,2023-01-07 07:00:00,24.71521012171622,3.575746211147403,193.8365322561699,49.59561185272036,969.1799034256144,松动
研发部,VA-25,VA-25-002,2023-01-07 08:00:00,26.552537749625817,4.2755335820424225,353.4577891505203,37.356573520325476,1687.7663723930273,松动
研发部,VA-25,VA-25-002,2023-01-07 09:00:00,23.48148948724212,3.1250418816804215,316.81851025779076,31.531554435411984,1798.8698523673145,松动
研发部,VA-25,VA-25-002,2023-01-07 10:00:00,34.74287020881197,4.261031074609942,345.45948485214353,57.97627342986196,1457.9480764973791,松动
研发部,VA-25,VA-25-002,2023-01-07 11:00:00,27.559559695514253,4.311002456212817,229.56067671192318,25.82187231006745,1170.5931413491433,松动
研发部,VA-25,VA-25-002,2023-01-07 12:00:00,23.43252684835588,0.3363272843959471,307.12026745063577,39.989194636855146,1073.076879891171,正常
研发部,VA-25,VA-25-002,2023-01-07 13:00:00,12.06645342046268,0.3038766577878027,14.659676938377084,25.22283167364828,1776.8433985273275,正常
研发部,VA-25,VA-25-002,2023-01-07 14:00:00,39.593709624755334,0.6705104906698115,103.30415374543712,29.808819183885287,1725.0449597447316,正常
研发部,VA-25,VA-25-002,2023-01-07 15:00:00,40.95855477742454,0.2432148901231087,93.75666788417033,31.20859431009995,1699.9528415190348,正常
研发部,VA-25,VA-25-002,2023-01-07 16:00:00,30.782094174067748,1.300609926639386,123.22483067778687,21.873632296386628,975.8184979012809,正常
研发部,VA-25,VA-25-002,2023-01-07 17:00:00,43.31819466403746,1.197316640821279,78.85067341216167,54.84855858615649,1638.083695359694,正常
研发部,VA-25,VA-25-002,2023-01-07 18:00:00,22.603288049038717,1.6221762982193684,153.74349669408804,55.13165534727829,899.6046916155591,正常
研发部,VA-25,VA-25-002,2023-01-07 19:00:00,46.37217143520199,1.8979777063309147,84.759977230437,19.77425087024787,1528.1320038599738,正常
振动分析部,VA-25,VA-25-004,2023-01-14 00:00:00,29.19507591893704,1.9239606206537805,282.336011113598,35.64463163598884,1381.0945051917615,正常
研发部,VA-25,VA-25-001,2023-01-14 00:00:00,33.21674412235146,0.6378806451987871,193.1957546794115,52.158175260086004,1586.0045701846643,正常
研发部,VA-25,VA-25-001,2023-01-14 01:00:00,93.35924452377108,1.5589242034399433,124.56695645410699,28.21516192247822,1174.3371250919026,不对中
振动分析部,VA-25,VA-25-004,2023-01-14 01:00:00,48.04628903810994,1.2138542699132928,315.0661743402394,60.97500148528191,948.3415573081058,正常
研发部,VA-25,VA-25-001,2023-01-14 02:00:00,65.93820696590795,0.7750669185489297,118.82405814587314,29.893629415987593,1446.1771872228708,不对中
振动分析部,VA-25,VA-25-004,2023-01-14 02:00:00,11.808624643508228,1.40076798782052,350.6355338963706,50.68993995278343,1074.869805562321,正常
振动分析部,VA-25,VA-25-004,2023-01-14 03:00:00,41.936296875266066,1.2571972819199402,91.75972924129974,42.490852273042435,1224.396168818405,正常
研发部,VA-25,VA-25-001,2023-01-14 03:00:00,88.74309601649125,0.7664312533125349,143.0499841293102,39.46471591728791,1704.4277468164653,不对中
振动分析部,VA-25,VA-25-004,2023-01-14 04:00:00,38.14745831241482,1.34056983183386,132.44946276031487,54.64257931922495,1662.548502168184,正常
研发部,VA-25,VA-25-001,2023-01-14 04:00:00,67.54519029167652,1.8029308208581716,103.07221131929984,53.49843966844684,1492.602720963353,不对中
振动分析部,VA-25,VA-25-004,2023-01-14 05:00:00,17.697420019931812,0.3032471304399724,155.67731144217598,29.215419198802987,863.0002717344943,正常
研发部,VA-25,VA-25-001,2023-01-14 05:00:00,84.84727583047018,3.5493655440256155,232.05847093715505,63.133260743569394,916.5203440828953,轴承故障
振动分析部,VA-25,VA-25-004,2023-01-14 06:00:00,21.977721760313184,0.8328430942689179,363.36947255036034,46.733060622022535,1736.4403869307107,正常
研发部,VA-25,VA-25-001,2023-01-14 06:00:00,79.3588006640272,3.3731523025104435,114.33235922221058,65.46488037099508,952.1033593954261,轴承故障
振动分析部,VA-25,VA-25-004,2023-01-14 07:00:00,44.10489787206899,0.749076283940482,355.9893276131754,37.51412174628546,1342.7828247389962,正常
研发部,VA-25,VA-25-001,2023-01-14 07:00:00,60.3457265437095,3.019712300334913,26.735619531949887,63.97540735614358,1016.0560985819147,轴承故障
研发部,VA-25,VA-25-001,2023-01-14 08:00:00,74.03505803311882,2.955006072883241,140.49933570702868,65.15164005393382,1817.17092159116,轴承故障
振动分析部,VA-25,VA-25-004,2023-01-14 08:00:00,26.773897726193024,1.8172161841150405,39.99124661130546,21.42227487942557,784.2448663070211,正常
振动分析部,VA-25,VA-25-004,2023-01-14 09:00:00,22.048543903277494,1.487386534851364,273.54446969155583,58.21328067816363,1683.4660018971315,正常
研发部,VA-25,VA-25-001,2023-01-14 09:00:00,68.88947273818923,2.796270637821647,19.468261323209646,68.00762130122976,1720.684963894959,轴承故障
振动分析部,VA-25,VA-25-004,2023-01-14 10:00:00,15.310342818688286,1.3791911389619,233.33916932249224,23.477662807950647,1012.3604844111917,正常
研发部,VA-25,VA-25-001,2023-01-14 10:00:00,87.80431379632915,2.909120107812853,293.5063832472303,64.59964805146012,1150.245959625074,轴承故障
研发部,VA-25,VA-25-001,2023-01-14 11:00:00,14.813384637345578,0.35682053467201263,190.86197283509793,38.93147375818956,837.9151939629813,正常
振动分析部,VA-25,VA-25-004,2023-01-14 11:00:00,33.84150841070277,1.418347076292832,296.018557150985,49.497194154853524,1426.7162764944474,正常
研发部,VA-25,VA-25-001,2023-01-14 12:00:00,11.95361250898393,0.33492234584935326,372.32467302150894,35.51355209238652,1135.0628827957787,正常
振动分析部,VA-25,VA-25-004,2023-01-14 12:00:00,40.91643598166089,1.3081183277010224,311.40164112514555,41.96726870187093,791.8487147406303,正常
研发部,VA-25,VA-25-001,2023-01-14 13:00:00,30.29785405504785,1.903425252741356,198.6259647775127,27.104081133816628,1390.9458216161472,正常
振动分析部,VA-25,VA-25-004,2023-01-14 13:00:00,34.955502412963135,1.0147262099854035,29.96589134918351,45.22076869549227,1638.2759410163058,正常
研发部,VA-25,VA-25-001,2023-01-14 14:00:00,29.013668757514274,0.38344004748342786,90.16869754102076,23.596086875406012,1483.375015056555,正常
振动分析部,VA-25,VA-25-004,2023-01-14 14:00:00,27.055400595828647,0.9937070258190466,110.30482494915267,37.66335465922452,1550.8115913447145,正常
研发部,VA-25,VA-25-001,2023-01-14 15:00:00,19.235990170177278,0.6562703163899767,122.5947122090166,47.17252135948052,1198.516055555318,正常
振动分析部,VA-25,VA-25-004,2023-01-14 15:00:00,32.947483806270675,1.0481175921735415,231.80331411320068,45.16481015263666,1468.9543301881117,正常
研发部,VA-25,VA-25-001,2023-01-14 16:00:00,14.030478440239724,1.0365062798961588,235.17794233657696,29.48387026651466,1341.938719526002,正常
振动分析部,VA-25,VA-25-004,2023-01-14 16:00:00,46.18693753079783,1.3635645451308842,320.14858422386624,52.35158596997807,1626.8844345018597,正常
研发部,VA-25,VA-25-001,2023-01-14 17:00:00,41.103207665228005,0.6334638736028229,209.00449799660115,50.15628163354888,1371.0091851296454,正常
振动分析部,VA-25,VA-25-004,2023-01-14 17:00:00,32.76533366689485,1.8015774160064566,314.9866619924997,28.99465796368081,1457.6236913926825,正常
振动分析部,VA-25,VA-25-004,2023-01-14 18:00:00,36.442437584663246,0.0858449191790815,280.7429823601994,47.20775872885299,913.6123168046072,正常
研发部,VA-25,VA-25-001,2023-01-14 18:00:00,36.888354823124395,0.8459010841946353,206.4058480171459,26.594723263128785,1132.3121003970066,正常
振动分析部,VA-25,VA-25-004,2023-01-14 19:00:00,49.44042000479499,1.2257216872563934,346.1179696843105,27.294922231211945,1818.0594524404623,正常
研发部,VA-25,VA-25-001,2023-01-14 19:00:00,28.680339142740678,0.6245878313601587,204.58264191653603,49.025714776314516,1411.4063305376844,正常
研发部,VA-25,VA-25-005,2023-01-20 00:00:00,9.25760672599731,1.7444710369353271,285.4289265576552,40.37067643986994,1520.1989700578122,正常
研发部,VA-25,VA-25-005,2023-01-20 01:00:00,37.02574874093201,0.6300429605716942,117.46522101189889,21.841070595642698,1478.0553067614667,正常
研发部,VA-25,VA-25-005,2023-01-20 02:00:00,45.31489760021323,1.5411471253550932,244.53670673551727,44.49820568194896,1024.7267694187126,正常
研发部,VA-25,VA-25-005,2023-01-20 03:00:00,13.423845605734343,1.8276573922360322,36.80845883389174,37.16109450168543,1206.6191180861708,正常
研发部,VA-25,VA-25-005,2023-01-20 04:00:00,25.285602802186034,0.9099769528165537,251.13206942718105,32.5627864309329,1100.391301675119,正常
研发部,VA-25,VA-25-005,2023-01-20 05:00:00,14.38742224714008,1.2618463071476973,337.8896367409926,56.25066313665036,1294.1706233259574,正常
研发部,VA-25,VA-25-005,2023-01-20 06:00:00,42.999652184227614,3.0325458605277844,184.5237039401634,61.212567107629326,958.757882553823,不平衡
研发部,VA-25,VA-25-005,2023-01-20 07:00:00,30.34429792032705,3.525328383174843,190.10517105168412,39.288615211287976,1747.023181364636,不平衡
研发部,VA-25,VA-25-005,2023-01-20 08:00:00,12.910981996191072,2.7700525160166816,204.84870689107566,45.59976211981275,831.1048015684564,不平衡
研发部,VA-25,VA-25-005,2023-01-20 09:00:00,31.745230392106063,2.845951473881192,182.78218562022877,33.02914937097192,1199.0981401970507,不平衡
研发部,VA-25,VA-25-005,2023-01-20 10:00:00,37.178717834274565,2.531453498327334,156.0357544186317,30.11221799082423,1419.9186535613403,不平衡
研发部,VA-25,VA-25-005,2023-01-20 11:00:00,29.399727058404835,3.197576027570791,221.33540869845203,27.42675767607513,1743.6092881533327,不平衡
研发部,VA-25,VA-25-005,2023-01-20 12:00:00,42.631266807376015,2.871342256806625,231.39775949262705,48.88513406361238,1128.1235175220927,不平衡
研发部,VA-25,VA-25-005,2023-01-20 13:00:00,16.26156615084023,2.778544818609574,148.93882231160774,38.75725337155081,996.4387571997339,不平衡
研发部,VA-25,VA-25-005,2023-01-20 14:00:00,10.466869738552598,1.363606325854677,129.18311302903834,55.021156810441326,1175.3568486836166,正常
研发部,VA-25,VA-25-005,2023-01-20 15:00:00,48.09130822403809,0.5507946706833198,117.42569135409991,32.63347345741427,1249.9449623550888,正常
研发部,VA-25,VA-25-005,2023-01-20 16:00:00,24.261594720812578,1.648253279555252,58.93077754493626,34.6317854403382,1422.5056600378705,正常
研发部,VA-25,VA-25-005,2023-01-20 17:00:00,37.219964979186194,0.24638886859108788,113.07701073019338,29.699842185736667,1692.421130725973,正常
研发部,VA-25,VA-25-005,2023-01-20 18:00:00,17.38782279684954,0.23649809116393197,252.0402984302194,21.27562138619271,1603.0329300376618,正常
研发部,VA-25,VA-25-005,2023-01-20 19:00:00,29.05453690299383,1.3414105413122832,307.7661500190832,26.182107972739203,1113.0323221208605,正常
