department,设备型号,设备名称,time,振动频率,振幅,相位角,温度,转速,status
设备监测部,VA-25,VA-25-005,2023-01-02 14:00:00,63.40273710381695,3.5113906104195025,150.81840600895075,64.64469676182551,1034.2736051949616,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-02 15:00:00,77.51280848792484,2.9124027461575257,0.0,64.80232392896536,1461.7704286927274,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-02 16:00:00,27.599907357470915,1.1657593878476982,92.42690184506047,52.22629733888245,1411.2527096045096,正常
设备监测部,VA-25,VA-25-005,2023-01-02 17:00:00,13.883595789841245,0.8797688887541514,186.82412746068783,35.82963806600714,1652.2180504013008,正常
设备监测部,VA-25,VA-25-005,2023-01-02 18:00:00,31.191860661584002,1.5155153105378014,212.8584863431585,24.848553044126117,1578.6375701762092,正常
设备监测部,VA-25,VA-25-005,2023-01-02 19:00:00,45.18982008913425,1.6203083826521003,264.33336317746415,58.169881216965656,1005.1062129851658,正常
设备监测部,VA-25,VA-25-005,2023-01-02 20:00:00,49.3650716229806,1.783799746764165,152.4625770162381,58.12411803432082,1803.6579053066462,正常
设备监测部,VA-25,VA-25-005,2023-01-02 21:00:00,17.149920074434743,1.8708763027357314,32.54861731205769,55.51461363224834,1355.2496808308579,正常
设备监测部,VA-25,VA-25-005,2023-01-02 22:00:00,11.92685395753658,0.8951082351049519,97.15532002932862,37.17080135049651,1388.7861484516338,正常
设备监测部,VA-25,VA-25-005,2023-01-02 23:00:00,26.98358014849447,1.8802180222720737,11.614360775490969,49.73045496694354,850.8277506657522,正常
设备监测部,VA-25,VA-25-005,2023-01-03 00:00:00,41.21168684842949,1.0925218032483155,135.82435889238684,42.678935492078665,1561.0863705622817,正常
设备监测部,VA-25,VA-25-005,2023-01-03 01:00:00,20.802900306541297,0.1904995536424875,82.5698128705443,51.7470412480656,846.8027466214189,正常
设备监测部,VA-25,VA-25-005,2023-01-03 02:00:00,30.64778545276834,1.9197944496137314,42.4481912427318,37.54707682039981,887.3570415029933,正常
设备监测部,VA-25,VA-25-005,2023-01-03 03:00:00,10.141173275437453,0.491808769958762,352.86741717153905,42.41506930073128,1032.5241799592595,正常
设备监测部,VA-25,VA-25-005,2023-01-03 04:00:00,38.041844985213075,0.4525793618930943,285.5198471009048,34.63612777934729,1170.6105028568948,正常
设备监测部,VA-25,VA-25-005,2023-01-03 05:00:00,29.31673500917114,1.8179095379693915,117.79090118760891,32.38010682875705,1640.0395127524853,正常
设备监测部,VA-25,VA-25-005,2023-01-03 06:00:00,44.583389893031324,0.5355495351601748,10.477278337483131,28.088252368878702,1345.2489520879644,正常
设备监测部,VA-25,VA-25-005,2023-01-03 07:00:00,63.485959663818555,2.5358657477824407,127.36462202753492,63.00908523989913,1660.3855942686687,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 08:00:00,63.895554375484295,2.4658967036318096,148.21686836889418,68.2923153269489,997.1812410738377,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 09:00:00,75.54177699026461,2.782100958716531,195.05026732142218,65.09484071382262,1125.9894915949337,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 10:00:00,66.95309285148241,2.879807670777783,334.71684099560235,68.48543580531253,1066.9155849286592,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 11:00:00,86.81529668711227,2.6346611571282077,96.0182864655917,65.2478967068153,977.8320745359357,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 12:00:00,88.03197629838847,3.0891561349573626,38.674486090566624,68.79580888169663,1769.155105745776,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 13:00:00,63.411059157159,3.174713278551474,87.85627229372207,67.1303946353674,1108.7710826346718,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 14:00:00,50.19996433805261,1.450082493803169,135.33565864240146,57.98066836506567,1249.9388712742166,正常
设备监测部,VA-25,VA-25-005,2023-01-03 15:00:00,11.311762589617565,0.1741886955804347,258.3196891349678,27.615301542703296,986.3577973015192,正常
设备监测部,VA-25,VA-25-005,2023-01-03 16:00:00,13.622475946097728,1.1922519094762694,80.82653276800579,40.26632874931532,1789.384845985899,正常
设备监测部,VA-25,VA-25-005,2023-01-03 17:00:00,33.28314993285005,0.8607436687014501,254.65914809364415,48.896001499533625,964.8049867645188,正常
设备监测部,VA-25,VA-25-005,2023-01-03 18:00:00,31.635385208426666,0.18607718849645752,346.6482089447942,36.39202970038709,1275.4128247160577,正常
设备监测部,VA-25,VA-25-005,2023-01-03 19:00:00,14.04945387146201,1.7316824807917235,328.8353328146523,49.54538235577826,1330.166814564436,正常
设备监测部,VA-25,VA-25-005,2023-01-03 20:00:00,30.958822408943153,0.3286869581409689,283.57089152985054,52.603580555585665,1201.1282538643593,正常
设备监测部,VA-25,VA-25-005,2023-01-03 21:00:00,23.697722847626586,1.895021027569748,46.3386949826788,38.99641780307022,1677.4606272481353,正常
设备监测部,VA-25,VA-25-005,2023-01-03 22:00:00,69.93973950453979,3.4453442029888794,284.7246864174918,67.29054850906381,1093.6070647915915,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-03 23:00:00,71.85015228549639,2.723214698187781,302.4885446183278,65.3826697914674,1403.6210013642378,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-04 00:00:00,69.38149436258614,2.860457142955775,117.92233463386079,63.47483884993478,1527.7332000631718,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-04 01:00:00,85.40304816909,2.498465671014624,337.36439339834135,65.34827173521656,1160.6435956504565,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-04 02:00:00,85.45294797866661,2.596142245823697,50.87332993176728,63.67378148442268,881.1150727881742,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-04 03:00:00,62.49364350593645,3.454587668083101,198.75845117361493,68.5134008489691,1529.1315556307607,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-04 04:00:00,67.36048891614229,3.0523072046787836,231.81063324528554,66.74837008804866,1321.3748137807436,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-04 05:00:00,36.5233455610152,1.5626897539555722,152.2397565425298,45.775599758760976,1393.089082611443,正常
设备监测部,VA-25,VA-25-005,2023-01-04 06:00:00,89.67340091312747,0.35422582833616517,142.66018996254138,40.31965993396255,1184.6429615834427,不对中
设备监测部,VA-25,VA-25-005,2023-01-04 07:00:00,72.22295757655417,0.6203460466311833,108.42910721125598,40.4872445241368,1584.498881258438,不对中
设备监测部,VA-25,VA-25-005,2023-01-04 08:00:00,85.82219390302939,1.4210750001429098,103.67527891661929,39.45851818058027,1264.9864052044475,不对中
设备监测部,VA-25,VA-25-005,2023-01-04 09:00:00,89.29783096036684,1.375287156880476,147.96645985467228,32.23236290117135,1769.8920030528154,不对中
设备监测部,VA-25,VA-25-005,2023-01-04 10:00:00,95.57380741643577,1.945426997187398,137.5592339068984,51.17092897082251,1083.2961525585742,不对中
设备监测部,VA-25,VA-25-005,2023-01-04 11:00:00,89.00165133409266,1.2235511586919479,132.323315497777,35.960092945735894,1146.8086675936481,不对中
设备监测部,VA-25,VA-25-005,2023-01-04 12:00:00,43.83796336305367,1.8288999972619997,270.44170262546874,20.678694070483775,987.6717914125944,正常
设备监测部,VA-25,VA-25-005,2023-01-04 13:00:00,34.16993009353423,1.1054372183755148,354.9590953390683,25.17457120855495,1406.3509141561703,正常
设备监测部,VA-25,VA-25-005,2023-01-04 14:00:00,10.154459584541186,0.8839823685372119,207.0264179166098,29.22438913264362,1256.5088939461045,正常
设备监测部,VA-25,VA-25-005,2023-01-04 15:00:00,18.26218225054089,1.333962075594531,340.5933410463624,49.78355606834188,1674.0134115044827,正常
设备监测部,VA-25,VA-25-005,2023-01-04 16:00:00,46.9567240379718,1.822663278814025,241.99047662185905,46.86151787827577,1504.207622963163,正常
设备监测部,VA-25,VA-25-005,2023-01-04 17:00:00,17.836402170736644,1.6947477565116933,318.7874806511205,58.49583322124642,777.8978965124278,正常
设备监测部,VA-25,VA-25-005,2023-01-04 18:00:00,46.00758914916514,0.9667702538032782,22.859543031994736,56.179813641811194,905.3152405847189,正常
设备监测部,VA-25,VA-25-005,2023-01-04 19:00:00,28.0973426429261,1.225979162749268,339.44947034185077,38.32921747259326,1767.6145264441761,正常
设备监测部,VA-25,VA-25-005,2023-01-04 20:00:00,41.658650579238085,0.662735856217621,209.17248420303636,53.47693992943155,1419.15280815656,正常
设备监测部,VA-25,VA-25-005,2023-01-04 21:00:00,28.97479782762411,0.15864463950679886,371.4402919312813,20.596212863842634,1732.4873849784933,正常
设备监测部,VA-25,VA-25-005,2023-01-04 22:00:00,36.95439255180712,0.3491517542757035,11.450894999964643,28.66271850098101,1816.8952931876684,正常
设备监测部,VA-25,VA-25-005,2023-01-04 23:00:00,12.105782293607131,0.35542540246987214,236.72985967886828,44.329752260284444,870.8095146424849,正常
设备监测部,VA-25,VA-25-005,2023-01-05 00:00:00,23.562685511378138,1.9310976144033463,279.9231533989778,24.6684743588196,1521.9559211666856,正常
设备监测部,VA-25,VA-25-005,2023-01-05 01:00:00,45.85189223920282,0.8871791780912109,199.6289699362714,33.85433430806744,897.5909079590647,正常
设备监测部,VA-25,VA-25-005,2023-01-05 02:00:00,28.26266642462062,1.1876796109443877,102.18021438679634,58.76829757836625,1593.3643415639717,正常
设备监测部,VA-25,VA-25-005,2023-01-05 03:00:00,36.742677833299815,1.4708378189265423,249.56625275025695,47.206569396450355,1492.6839329909233,正常
设备监测部,VA-25,VA-25-005,2023-01-05 04:00:00,21.685152986810337,1.8225551594351312,248.82853576291922,57.76975340784171,1718.977788159731,正常
设备监测部,VA-25,VA-25-005,2023-01-05 05:00:00,20.20372698509799,1.0500343603845588,329.947579234605,42.71213669866959,821.939358042287,正常
设备监测部,VA-25,VA-25-005,2023-01-05 06:00:00,15.120460744448987,1.8277647842818072,3.9032256186656547,43.41841600298041,923.3605663924246,正常
设备监测部,VA-25,VA-25-005,2023-01-05 07:00:00,108.9394295811384,4.491784184405453,134.9680535503156,51.48538274613146,1326.8025006157404,共振
设备监测部,VA-25,VA-25-005,2023-01-05 08:00:00,113.05935332671922,4.723160712163738,141.232513605188,52.18233924931362,1313.2086617260165,共振
设备监测部,VA-25,VA-25-005,2023-01-05 09:00:00,116.53921108229106,4.904554214951896,118.55045039635338,52.559926094892155,1458.936281150572,共振
设备监测部,VA-25,VA-25-005,2023-01-05 10:00:00,104.19761668166481,3.889607643838196,50.452113722717485,41.10653082151247,1150.1550338718687,共振
设备监测部,VA-25,VA-25-005,2023-01-05 11:00:00,118.38786199302785,4.435719852018087,12.52674716919822,47.5583858623417,1032.8222136821369,共振
设备监测部,VA-25,VA-25-005,2023-01-05 12:00:00,9.422509030028394,0.5220574730625761,217.60246336667862,35.81064501869253,1522.4050073486555,正常
设备监测部,VA-25,VA-25-005,2023-01-05 13:00:00,15.197976112747487,1.8211670710968988,228.3189735095059,33.28818280786462,1613.469405169624,正常
设备监测部,VA-25,VA-25-005,2023-01-05 14:00:00,45.693816773835785,1.9399985557170216,222.12997423831428,45.04519214498341,1721.9759123169142,正常
设备监测部,VA-25,VA-25-005,2023-01-05 15:00:00,42.740963054790654,1.344935758715774,176.46697395648485,23.804623750492482,1397.035929557522,正常
设备监测部,VA-25,VA-25-005,2023-01-05 16:00:00,11.679561400356647,0.5611797662532337,85.14873590721814,19.389181062584036,1044.453395391189,正常
设备监测部,VA-25,VA-25-005,2023-01-05 17:00:00,34.590381459342964,0.3459525211402257,206.05541587554202,34.06235418172166,1218.2349847470664,正常
设备监测部,VA-25,VA-25-005,2023-01-05 18:00:00,10.100035272926174,1.5135424299110614,184.74986509988932,50.282244156289245,1530.6336966954525,正常
设备监测部,VA-25,VA-25-005,2023-01-05 19:00:00,25.683188301721675,1.5433367498875015,37.100058879773655,26.430237909135098,1386.560257967402,正常
设备监测部,VA-25,VA-25-005,2023-01-05 20:00:00,37.64634834435551,0.9705760030071537,160.15193469212278,57.93571614890874,1391.7522491562104,正常
设备监测部,VA-25,VA-25-005,2023-01-05 21:00:00,13.275672161881982,0.4011035662603683,211.30313425895756,33.3412170190885,1456.6537003955484,正常
设备监测部,VA-25,VA-25-005,2023-01-05 22:00:00,41.89992418043907,1.941482505485187,20.189316559570077,37.944677744625686,1763.113830999024,正常
设备监测部,VA-25,VA-25-005,2023-01-05 23:00:00,14.821873416186062,3.1259521235227625,183.35648195778245,50.255474912276235,1502.5240891615456,不平衡
设备监测部,VA-25,VA-25-005,2023-01-06 00:00:00,31.2895733812076,2.5244953860392862,198.22096390270895,36.65884004512148,1130.230836310337,不平衡
设备监测部,VA-25,VA-25-005,2023-01-06 01:00:00,9.205231597394583,2.4365730957725242,176.25127515663314,49.83457324951271,983.6988915703321,不平衡
设备监测部,VA-25,VA-25-005,2023-01-06 02:00:00,34.00661935274305,2.779457904445059,144.0646234824144,55.81526138695552,1680.7964759743684,不平衡
设备监测部,VA-25,VA-25-005,2023-01-06 03:00:00,20.749353875103715,2.899219014333107,197.90969221098277,29.24073414833517,1135.2534591394185,不平衡
设备监测部,VA-25,VA-25-005,2023-01-06 04:00:00,44.77830841465377,0.5855435374323333,56.7668220583887,33.8436621030461,1138.9277650768104,正常
设备监测部,VA-25,VA-25-005,2023-01-06 05:00:00,35.34101462807107,0.5439281283180118,239.59907806819973,48.02771155907467,778.0138842985323,正常
设备监测部,VA-25,VA-25-005,2023-01-06 06:00:00,27.813426408352424,1.1151222089723678,248.16587811584373,49.20805606967342,1632.1050013163017,正常
设备监测部,VA-25,VA-25-005,2023-01-06 07:00:00,24.51594287806726,0.34733336997012265,115.95815047071886,47.79142927722703,973.3869350483875,正常
设备监测部,VA-25,VA-25-005,2023-01-06 08:00:00,19.00347106843018,1.0230734910129928,29.64386756699404,23.473363362905907,943.359369663395,正常
设备监测部,VA-25,VA-25-005,2023-01-06 09:00:00,14.84018260110535,1.1525116642025302,70.33153884775895,55.848078810971,1177.6731682744346,正常
设备监测部,VA-25,VA-25-005,2023-01-06 10:00:00,10.87109294781778,0.2701670170824315,329.4292551666397,34.57249069349319,1031.6472437373966,正常
设备监测部,VA-25,VA-25-005,2023-01-06 11:00:00,37.8174333055871,1.814481102960115,262.16173793913424,50.20931728389242,1310.6317927625644,正常
设备监测部,VA-25,VA-25-005,2023-01-06 12:00:00,26.966687423730633,0.6596469380168928,271.3538709935755,42.657550706946836,1141.4149307580522,正常
设备监测部,VA-25,VA-25-005,2023-01-06 13:00:00,42.50165085230535,1.4359425269001855,216.44751775985495,31.965396770183567,1210.6591295487142,正常
设备监测部,VA-25,VA-25-005,2023-01-06 14:00:00,35.46898905719168,0.41913563307634927,69.10352886034033,45.103833137005175,1530.4049648020643,正常
设备监测部,VA-25,VA-25-005,2023-01-06 15:00:00,41.63193971055431,1.3909345610060355,192.50165344841346,27.55624766288254,960.6029165994449,正常
设备监测部,VA-25,VA-25-005,2023-01-06 16:00:00,40.20197183102877,0.12394802496974024,104.87331588122389,31.302615614684367,1142.104506040731,正常
设备监测部,VA-25,VA-25-005,2023-01-06 17:00:00,24.675033065674217,1.3449378701596109,83.2768993909716,24.601906081755335,1308.2772835584487,正常
设备监测部,VA-25,VA-25-005,2023-01-06 18:00:00,11.905203219866692,1.190191888423884,351.92604499704515,44.22799691426669,1322.466741290962,正常
设备监测部,VA-25,VA-25-005,2023-01-06 19:00:00,38.03372894528498,0.5753345661235864,45.72214954223888,37.94372838727712,818.4050751216872,正常
设备监测部,VA-25,VA-25-005,2023-01-06 20:00:00,13.957232584759232,0.7564970400968191,154.01175264603643,30.549099446529304,1193.3241663484,正常
设备监测部,VA-25,VA-25-005,2023-01-06 21:00:00,25.515772345462906,1.304158815126183,61.23899851169941,54.13705107953765,1388.3275371902291,正常
设备监测部,VA-25,VA-25-005,2023-01-06 22:00:00,119.82298683693156,4.642755986079973,241.25641930214897,38.302481699425485,1798.6933398736417,共振
设备监测部,VA-25,VA-25-005,2023-01-06 23:00:00,89.32825570066224,3.648541177143092,277.1403200462364,61.33846603902925,1588.3004091140199,共振
设备监测部,VA-25,VA-25-005,2023-01-07 00:00:00,110.43794885721002,4.655937056487012,54.537281588813244,59.273929726367335,1387.938933629057,共振
设备监测部,VA-25,VA-25-005,2023-01-07 01:00:00,98.3276781818041,4.081077901364251,261.0363536749187,22.170106882206372,1723.7597956656189,共振
设备监测部,VA-25,VA-25-005,2023-01-07 02:00:00,88.52503482546845,4.199180081871281,284.15145476267753,29.851499422202178,1759.1889738338841,共振
设备监测部,VA-25,VA-25-005,2023-01-07 03:00:00,89.91685592998745,4.742304998904258,118.94925283577967,45.672049872366706,1639.4009869425872,共振
设备监测部,VA-25,VA-25-005,2023-01-07 04:00:00,93.19923253931576,3.00804064334704,275.0979711644156,39.39684137710819,888.229095266517,共振
设备监测部,VA-25,VA-25-005,2023-01-07 05:00:00,49.977423158618414,1.7748943617475692,53.34546424575113,44.19125755629755,1364.3404641688119,正常
设备监测部,VA-25,VA-25-005,2023-01-07 06:00:00,19.059226075650763,1.1109712158011043,247.72641095879368,37.58331283012498,1730.6325358054924,正常
设备监测部,VA-25,VA-25-005,2023-01-07 07:00:00,15.98666309198335,0.28916009229012707,264.8688847683972,49.798825165843624,1768.2312954965705,正常
设备监测部,VA-25,VA-25-005,2023-01-07 08:00:00,31.454390875703346,1.22216998901934,347.68317056807894,51.666409607229326,1497.1242715564294,正常
设备监测部,VA-25,VA-25-005,2023-01-07 09:00:00,40.248487861539374,1.9617640142580186,232.66248839698187,53.697152369963085,1280.2842509684385,正常
设备监测部,VA-25,VA-25-005,2023-01-07 10:00:00,15.65150926081735,0.6472999955661215,116.77265449451431,30.517609726007265,1235.075239110522,正常
设备监测部,VA-25,VA-25-005,2023-01-07 11:00:00,20.70779864063026,0.4553998966552229,74.94769449271534,55.788927492425316,1811.1091059057183,正常
设备监测部,VA-25,VA-25-005,2023-01-07 12:00:00,11.989774729887591,1.3145990119530975,316.28071206478563,34.24176425234763,958.692805519936,正常
设备监测部,VA-25,VA-25-005,2023-01-07 13:00:00,30.122336723950816,1.5018153927547797,123.41317022172262,50.69420035778961,1739.7905972925628,正常
设备监测部,VA-25,VA-25-005,2023-01-07 14:00:00,44.242681098365445,1.6852772809433259,298.79690674666847,35.25470747471551,928.2672585524833,正常
设备监测部,VA-25,VA-25-005,2023-01-07 15:00:00,48.331838254553,0.2946507053482539,290.3402164656569,60.89860353113003,1689.6446555467803,正常
设备监测部,VA-25,VA-25-005,2023-01-07 16:00:00,21.165860073932446,0.31473574523704684,22.48421334095537,28.838131611252305,1325.6160868242785,正常
设备监测部,VA-25,VA-25-005,2023-01-07 17:00:00,17.72539820636329,1.7398148072775685,302.32658426340544,48.09807005041785,1710.0678325154959,正常
设备监测部,VA-25,VA-25-005,2023-01-07 18:00:00,33.20071469544378,0.4792670843664894,26.074118973995873,20.644639525911362,1499.7786709294887,正常
设备监测部,VA-25,VA-25-005,2023-01-07 19:00:00,24.674636097361077,2.7210695336259287,194.01961625735296,21.83321108050943,1465.5753168023837,不平衡
设备监测部,VA-25,VA-25-005,2023-01-07 20:00:00,13.615402579902343,2.759321430082944,151.41234422166508,49.42334630805637,1399.3897276430716,不平衡
设备监测部,VA-25,VA-25-005,2023-01-07 21:00:00,21.705258506269956,3.2990642848964566,226.79082184544006,51.23608216344737,1168.250344259297,不平衡
设备监测部,VA-25,VA-25-005,2023-01-07 22:00:00,51.26491442347219,2.823016868643654,132.23653899859707,46.598910828375104,1705.7447244192595,不平衡
设备监测部,VA-25,VA-25-005,2023-01-07 23:00:00,35.43521915696091,2.6424538589692332,188.15246697792983,35.78166584673378,1399.746170238791,不平衡
设备监测部,VA-25,VA-25-005,2023-01-08 00:00:00,32.44476130586292,1.1589172654089566,297.74078000446775,32.1242536159966,1716.7777839601952,正常
设备监测部,VA-25,VA-25-005,2023-01-08 01:00:00,21.30936348253219,0.7604768571293653,142.06745045329586,23.039275886600894,1255.7370408070412,正常
设备监测部,VA-25,VA-25-005,2023-01-08 02:00:00,97.95450102023875,1.6188831254568845,117.31541830096663,33.08222348245082,1175.6441427184154,不对中
设备监测部,VA-25,VA-25-005,2023-01-08 03:00:00,62.90680116243822,1.4522566153195675,133.68918047756483,33.50665153485193,1241.7759855127424,不对中
设备监测部,VA-25,VA-25-005,2023-01-08 04:00:00,84.33030231049074,1.975569459066773,102.24239983241019,38.93256547796487,1794.273078605212,不对中
设备监测部,VA-25,VA-25-005,2023-01-08 05:00:00,63.872502126512735,1.4850983242544356,144.7322358136632,34.70298952354752,1494.9104913797298,不对中
设备监测部,VA-25,VA-25-005,2023-01-08 06:00:00,75.60512042994712,0.15154368890323325,140.19262418168998,26.294050174244123,1525.925183354221,不对中
设备监测部,VA-25,VA-25-005,2023-01-08 07:00:00,10.74489590723881,0.6919060305689916,21.770534161819587,19.595008363017143,972.5526860025211,正常
设备监测部,VA-25,VA-25-005,2023-01-08 08:00:00,46.390800957288,1.8339764774858447,114.40280565386932,32.7843740450334,1334.1134187682692,正常
设备监测部,VA-25,VA-25-005,2023-01-08 09:00:00,13.33011710443208,1.9105300167513208,317.9322187794006,37.754828024442396,1580.033396937543,正常
设备监测部,VA-25,VA-25-005,2023-01-08 10:00:00,81.20714575332696,3.0550946319900483,197.80315929322705,65.71793264805017,896.9688889215612,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-08 11:00:00,80.88422462415465,3.300174183145298,245.5310051882803,63.530445638700634,1753.6947856524423,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-08 12:00:00,79.78208751081513,3.47093493529717,106.88999816691563,68.42247268872258,1695.232556522262,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-08 13:00:00,67.1390926419207,3.061033404451489,347.3639325257242,64.3482754134114,771.841430361809,轴承故障
设备监测部,VA-25,VA-25-005,2023-01-08 14:00:00,72.274541710788,3.533522969866369,340.7078679008561,64.25146103725547,1260.6897746558352,轴承故障
