timestamp,device_id,department,安装间隙_mm,阻尼幅值_mV,阻尼频率_Hz,噪声电压_mV,信号频率_Hz,零位输出电压_mV,转速_rps,起转时间_s,工作电流_A,起转控制信号_V,导通阻值1_Ohm,导通阻值2_Ohm,导通阻值3_kOhm,导通阻值4_kOhm,导通阻值5_kOhm,status
2023-04-12 10:32:10,DEV-011,研发部,0.9325705183336641,156.9472948293422,54.44894872091223,36.85233864388588,54.856504541106005,127.0196028738335,122.70494883184115,4.913943538394461,0.57129126319772,13.369298091671158,0.919457831798133,1.5807645764839486,1.0602356529130736,5.821972156672826,2.1751295165876097,正常运行
2024-02-18 10:07:14,DEV-059,质检部,0.9187074741619552,159.30262188418033,54.86518510399854,30.570851981766694,50.90892943188242,139.6493664934262,118.11611480249499,4.614511669959137,0.5679487325593814,12.871036742456699,0.4359160725124786,1.727344345256165,0.7640824155606449,9.43056989863061,2.6852261967767275,正常运行
2023-12-29 07:37:40,DEV-086,质检部,0.8248026066995491,153.29073211597708,62.24693618278563,42.28275094733374,47.57941627715156,139.1395373349912,123.72055540140852,4.666240973919355,0.6588951735068019,10.45111374540271,0.23275691951474803,2.2430393948833167,1.3805016685959965,6.697913115459412,4.861521743325968,正常运行
2022-05-27 22:10:40,DEV-082,研发部,0.8263498191764056,171.05271468723694,61.97110259952577,42.41920993971164,52.79875545857624,138.61891773847435,118.58897975496534,4.193954456913537,0.7695662565581238,12.63857435795754,0.02299262904157412,0.25367885716508026,1.096202122929667,1.0455542546159682,2.936726955308986,正常运行
2023-05-17 05:56:57,DEV-060,维修部,0.8642594199796514,170.0649607330881,59.519612595026004,33.13977033244784,52.12179221347536,126.8802235374072,120.27779788711487,4.8957896861416295,0.6948898697141644,14.095340462965067,1.6440322307508584,1.420771508338679,0.41240972139371096,4.309442227534902,4.064185570962635,正常运行
2023-03-26 11:48:24,DEV-099,生产部,0.8063580322420258,178.21730608782093,56.9309772466676,42.488651772479585,51.31138625997263,143.04952780270781,121.51845965173635,4.692284661551631,0.6477553081456592,10.171457926788268,1.8061302881537633,0.7019309061021395,0.3291791597177446,6.80925066316451,3.1127953375961286,正常运行
2022-03-07 11:29:07,DEV-052,质检部,0.9386871310270537,177.66392873307504,62.14864390220448,35.18222180357622,45.15456616528867,146.92123831504404,120.9972890382212,5.159985782852404,0.789085993126776,14.11805673280416,0.7361222301739643,0.9627443215048131,1.3213640058202283,3.852298046406499,3.030521664209799,正常运行
2023-10-07 07:44:29,DEV-084,维修部,0.8657922398670865,177.14848845066265,59.96029796674973,37.98085638125111,45.97176493770768,137.83520957427592,124.93037695072984,4.168100818283829,0.655498895709121,14.264238431567733,1.851921544385511,1.74253935248817,1.142980900784531,4.2354203609777965,4.370791918056528,正常运行
2024-07-28 05:12:06,DEV-034,研发部,0.9137786195409175,173.49328844569624,61.67072318580104,42.7853677357906,50.11342398860938,134.5439725459288,123.58806625276742,4.779956716933318,0.710590063177311,13.774756016616607,2.2250133545439157,0.8449878921288395,0.7506995431679329,1.845837458567821,7.445425522758679,正常运行
2023-06-23 21:17:02,DEV-055,维修部,0.766829032021381,163.50234252584136,58.42644634707577,34.011577529795986,50.908332605690106,120.88450724823244,118.2614373212445,4.98712067279159,0.6080571924233789,9.762363075911308,1.305608150137011,1.924983882746527,0.5589852329962117,6.606014282371002,2.1217526219326945,正常运行
2022-10-11 18:33:04,DEV-064,生产部,0.7698195270220355,165.4092843154763,58.406351216101065,38.92401862097489,52.26091333722661,148.2997103044135,121.61410243810836,4.387547767529496,0.7385558584306111,10.624993507572444,1.0974285517640903,0.1961409533556649,0.330420892098549,9.663835732101326,10.228585301531822,正常运行
2022-08-13 05:33:53,DEV-081,研发部,0.8922350991578025,161.85963538801383,54.732943200708455,32.190118597395205,47.502428981645956,135.9275732764775,123.00217145890043,4.7922368520612775,0.5839801690837829,14.729191683979165,1.8447422917394212,1.3858851312785017,1.0340648954812226,4.776400561850109,3.875494686612501,正常运行
2024-05-14 21:42:52,DEV-009,维修部,0.8276348089437398,171.9775372034667,53.14393488629756,31.625016967096826,45.46002642021753,121.18113526725013,123.98822408807705,4.844389431256029,0.6422521487261976,9.58700496390601,1.2290396877920808,1.1836794269514141,0.5078422438920183,4.904664843141758,5.503851131491634,正常运行
2024-08-16 19:15:52,DEV-033,生产部,0.8770115186299211,168.41771587516166,53.45304009772045,35.2445766047706,51.25859915714236,134.59095149882253,123.99542888831826,4.790432357942734,0.5488803281244289,9.42341248440258,1.606048195515789,0.06627827635405453,1.002930697528156,9.462072172824618,7.415121121059493,正常运行
2022-08-23 19:33:01,DEV-097,质检部,0.8337522859792391,168.65535833482824,57.582528904915165,37.63863505042309,54.41464808776525,131.19697649622245,124.7283339467674,5.086420770347276,0.5587373404367889,9.416167805250993,0.25194500344356663,0.04555456412887432,0.41333155290711404,7.147060960747211,1.9688374033704732,正常运行
2023-11-28 04:03:41,DEV-038,维修部,0.8206053697558147,174.50138401811418,53.232719357358256,41.4025587562451,47.818547747734,123.42678000102804,122.87716015754906,4.754731416135861,0.7632416040581159,13.410426262823314,2.0087023259621213,0.7050864314282662,0.5129274525356674,7.755532764767725,9.91381518408645,正常运行
2022-01-07 09:35:22,DEV-065,研发部,0.9481959769801279,161.96591263043138,56.72018085792783,40.869781450387954,48.40803540253018,146.99196244250336,124.00888926290108,4.514792832850022,0.7252613203374493,13.527257244508094,0.2578096720898315,2.2563822666989166,0.9063028469374286,8.438117194969674,4.656535691130607,正常运行
2022-08-06 22:45:59,DEV-039,研发部,0.930149413414278,161.28684868329074,53.108376514802984,42.675347669869694,45.91286676786134,129.26009549012204,124.65043376935563,5.140728576325067,0.6720313664369859,12.791023273018796,1.1211138049457994,0.7330269292451613,0.6943974544438991,7.052666104693346,9.325644917926944,正常运行
2022-11-27 19:38:17,DEV-100,生产部,0.9104000183079112,172.89892614104207,53.9120610304869,36.92188426583614,45.57558760016644,135.93633758738832,121.09071350961364,5.06524501930996,0.6052745037656236,9.702402098565635,0.35747920513208964,1.9037765792936807,1.0418616759795132,1.9101040851051123,2.1083535060419725,正常运行
2024-09-27 00:42:32,DEV-015,质检部,0.8931841349772327,152.1101271845616,61.21860059290356,39.887391180190946,45.813487806419,122.46029370847057,124.90647704950823,4.449124954907345,0.6111926441200672,13.876797403545016,2.3681214434596467,2.465002659557177,1.20405382231073,4.386336269778242,2.1018077403456226,正常运行
2023-09-22 08:43:05,DEV-008,研发部,0.907657914026213,166.19372324233834,57.242220092469765,42.6889613913263,46.111974823061516,134.2861280244349,118.07947551337193,4.562392770392952,0.5168909827045512,9.712907497608432,0.2938156169427622,1.623025755290159,1.195253855118508,6.250318885874437,11.591463523525054,正常运行
2022-06-11 03:07:06,DEV-094,维修部,0.8312254101095038,158.28565050217395,61.6859912818946,33.13034173927234,54.63222539440611,120.35247976600468,124.78915178695347,4.051791894340691,0.7673429341094213,12.166206654517799,2.482411990298251,0.18449141183849715,0.9646251412815849,9.72372282057189,6.849456717037608,正常运行
2024-12-26 04:34:43,DEV-017,维修部,0.8795857412456999,170.1767119805539,57.545410647677734,38.785813121176886,50.843143119231,146.13358230423867,118.3181246623902,4.337155827510676,0.7851234452229676,14.341582703345498,1.1391418819642825,1.5503314945038418,0.6328574195773592,2.6930904375138516,6.2079427733518076,正常运行
2022-12-05 09:39:01,DEV-068,维修部,0.82713692332495,166.9260272436753,53.77734636964985,43.64152730732633,54.86210744479603,140.24668970657262,121.75267456440885,4.371433139543593,0.7441385059120846,13.108387035323275,0.40654234836222825,2.277317961234606,1.2870446915078027,9.548199219627316,9.037770690594288,正常运行
2023-02-16 11:20:57,DEV-052,质检部,0.8765488872278,162.12904805242795,62.32728483354013,42.124894453005716,45.45218670106189,120.7646422604203,120.63524356814635,4.972663996938199,0.7961828387944834,9.902501346621168,1.4853267883803378,0.9522271415775538,1.4638972773775238,8.579070308221379,10.253950010880288,正常运行
2024-11-25 16:26:17,DEV-016,研发部,0.8490517003610444,162.02976556779228,55.73407071930706,30.78925695311298,53.64722376255053,143.57412926477224,124.99802371300291,5.1959642044886865,0.6666295116807883,13.613924491083063,2.36191432470607,2.124118476693529,0.5968177220918371,5.054897217790842,2.594921683636146,正常运行
2023-11-24 00:45:57,DEV-076,研发部,0.9412696951791573,167.57906439907552,55.28642805503463,39.403809581682,51.18128240457896,130.3867188229524,118.7949031453974,4.80588783471136,0.656092310271138,13.633910350413835,1.3004087527799835,2.13045375079635,0.9622882065293825,6.0484417438184765,10.667858908710127,正常运行
2022-01-15 02:35:05,DEV-091,生产部,0.8366617445803555,153.88644162506858,53.28782676313339,40.571921579430665,51.20309551353465,140.41831327487748,119.49074913056238,4.1636457707041234,0.5043633997003646,11.103525352839583,1.4747942171365827,0.9806101127493307,0.8249699064284748,9.137428250443735,4.9611590438516435,正常运行
2022-03-06 12:01:49,DEV-010,研发部,0.857658002940364,172.72593736949315,56.9654278232127,38.70921380319023,53.62363708746745,147.53609808607163,119.02951436650326,5.1119051501937935,0.6476348879238615,10.54946632979375,1.1478393905956532,2.450081438213693,0.8911417127914434,3.958764492587574,8.04072922662064,正常运行
2024-09-21 07:48:00,DEV-070,研发部,0.8056276675678566,152.20003651515125,54.28879721910649,31.792641745408815,46.519026935122945,124.02598800683289,122.4861232136225,4.218256101278974,0.6037001849971589,14.380730459436071,1.1849041006571808,1.6688943463025678,0.5067838454419558,2.730601169278037,1.6413810556779718,正常运行
2024-08-26 08:50:50,DEV-061,维修部,0.7920976619837112,158.0791198319268,54.770104842767466,31.24183547259878,46.20635871100601,133.36258427294905,119.44433602884055,4.437123833257691,0.6510251812564571,13.142368971776191,0.09828034960274734,1.9985259972726066,1.0534804673890892,1.7358312875398472,10.634649140353194,正常运行
2022-07-18 23:59:34,DEV-056,质检部,0.9349657561010445,151.77126083579105,55.76877648147204,41.28681791710286,52.48259690383658,125.35110956133494,119.46544526335697,4.444566523349659,0.6453568955573064,12.709528629181776,0.922284098924431,1.1563367903328698,1.1969651257605078,1.330148826015381,3.9263189989154244,正常运行
2024-08-14 01:58:20,DEV-087,生产部,0.895536421318065,175.9609982929288,58.11677442115666,37.44958879371442,46.07172011339776,132.97495863788018,121.72832086518517,4.290964604361676,0.5807729692848143,11.263704978627736,0.05017799444431592,0.8051979139579457,0.5537376083958536,3.9474761696012317,2.493431023647913,正常运行
2023-11-26 03:58:42,DEV-032,研发部,0.92920018334058,167.21418115306741,59.79102319144489,41.04839734050274,49.984421989290574,122.52068835453528,121.75974579272983,4.704209341625055,0.723631842255299,11.589957277378076,0.3189507569889094,0.7094397644968111,0.7356987556783621,6.8132551719844106,7.364405690424249,正常运行
2024-07-07 05:06:13,DEV-055,研发部,0.8276583779205908,178.6089422149964,59.05774819356887,33.321175084303924,46.01782472620404,124.43291503634563,119.72170409869156,4.1928176479114665,0.5559701072153918,10.710571012163083,0.43343398823688706,2.241913561566063,0.39628049479397065,5.720602506132292,5.632285731488345,正常运行
2023-05-27 02:44:40,DEV-057,生产部,0.9466519372126352,153.24912816287352,56.978555990457416,43.57258606585516,53.6550712589398,143.69509005752911,119.80531978931458,4.205065104868079,0.7005929659773293,14.576255934765515,1.3919072325348245,1.4290317236747496,0.635974912392341,7.925436398727432,3.2200724844212525,正常运行
2022-01-31 03:23:44,DEV-097,研发部,0.8214990549168063,162.3376567198761,58.07610378684455,33.39373625381112,46.148368247392035,137.70798123080735,120.02041387268179,4.697485865707135,0.5463088145822607,11.886840611128905,1.3314735813789647,0.12955884205606727,0.7039251338327046,2.209732092450768,1.8844496811058917,正常运行
2024-09-21 17:31:32,DEV-028,维修部,0.9480924441540896,159.34826150426696,61.09874445854635,33.56496916669269,51.815027222239294,142.0466079368009,122.16947118425492,4.56589142626019,0.6235522742441806,11.093209599257971,2.323822860619565,2.076548519469323,1.458032292799815,2.1186750113699024,9.093368732199359,正常运行
2022-12-04 13:47:52,DEV-001,维修部,0.9382846867959971,155.25575891880413,53.66496267366777,40.37568909006083,50.74473113179912,144.4130345259899,118.97840663638402,4.954320774231868,0.5604881960143233,9.981935657194228,0.41066449482748235,2.036436800578455,1.09823666483544,5.707588822922074,5.075369228533827,正常运行
2024-07-20 10:23:08,DEV-055,维修部,0.9266681027544905,161.38090811525643,61.16599439471577,36.14788871998306,48.76944429424908,133.4177137844186,120.109645119149,4.897131256211502,0.6508161170277438,10.393276170880904,2.248936433186421,0.9597280534330286,0.9522634333367863,9.158248998680923,7.941770355871115,正常运行
2023-08-31 07:55:34,DEV-008,生产部,0.7822106277345892,177.25513158479077,59.27708053071418,34.68867860519921,46.392720726633875,143.02673048883858,122.3405092914996,4.640153310371586,0.7681677749152873,13.731583267347185,0.37918719933187794,0.7793051694888706,0.5981869677773588,7.695516633154092,1.5621502951464172,正常运行
2022-04-28 01:49:32,DEV-075,维修部,0.8682790401255501,172.11130188648002,61.76765636761749,34.78914448202271,53.21257304672013,123.208320371701,123.92516604214163,4.152986394798379,0.6191861871681101,13.783772194677322,0.37479356837193445,0.5731284880816037,1.1667030820716795,7.480328828914669,8.12439443516121,正常运行
2024-12-23 05:43:55,DEV-008,生产部,0.891850204448749,165.73900885708028,55.51799058906953,34.839743909054874,46.81597716801426,146.34506627867523,122.08374256336285,4.481021700116368,0.6386017410932399,14.683700037670892,0.3833785077902005,1.465574580041993,0.9070664146613592,6.503088118911831,1.3955899852650775,正常运行
2022-05-21 21:39:52,DEV-009,研发部,0.9257035426993887,177.03143019202477,58.65133183589209,39.75311153427649,54.22499381177296,140.50992039508856,119.06777330039984,4.691546032200176,0.6820145139148568,11.544784027814316,1.8411105890618071,2.335917536922537,1.4106822154881316,5.057554342637189,2.422970895080157,正常运行
2023-05-20 21:04:40,DEV-077,生产部,0.9471198278028435,174.3280445069321,54.246626812032666,42.89178635664321,53.698963620621285,135.04630365665608,122.1389280502145,4.478803244644157,0.5164284916466094,11.011183449875405,2.0071336214950284,0.011580057511507147,0.700199006029373,4.58351824231849,7.0038725117295675,正常运行
2024-05-08 23:56:03,DEV-075,质检部,0.9347725671184245,160.04403383661287,56.469532018962276,40.32501747353648,49.52217940889807,126.51353986525947,121.16707661292885,4.16902842445576,0.552916095951867,11.990206636436879,1.0473136237613698,2.28711475267025,0.7348726789399598,6.225295152502391,8.028454309530929,正常运行
2023-02-23 11:26:20,DEV-031,质检部,0.7624879467517834,169.2425837884846,54.780359668697514,43.454984444572375,46.48662727753113,132.0240995880837,118.5974476765505,5.196249102215137,0.6506585030993728,12.572310103920262,0.1676911934710687,1.8749011759979446,0.5518867117147028,9.082488604966423,3.415508117205677,正常运行
2023-09-07 16:38:49,DEV-041,生产部,0.54576505295928,180.7309933569619,45.66480334131999,45.98562959142529,40.857386633730144,165.7317080798274,131.61068285225457,6.25138856322397,0.24501967131990665,19.7359657644548,3.122633042791654,2.9790425424009754,0.22235991321541299,0.6634936684392385,0.5152318133962069,散热系统故障
2022-05-21 08:53:38,DEV-048,质检部,0.7896689934995762,170.76319463657453,59.58923941910152,30.37934389504877,47.21972161932949,126.70116910105406,122.7032492051911,4.023652645305237,0.5312325745953722,13.799496512239136,0.44636165513583403,1.6318652696296867,0.5858193372560718,1.8949725348341064,3.8262596627941043,正常运行
2023-09-12 22:16:13,DEV-084,生产部,0.8972307170525752,174.8151975750823,61.30219864566992,35.56056941465837,51.68085136570646,125.94454456705881,120.0520341118271,5.075602982225344,0.5039005770532208,9.513051185126809,0.5197156378650682,0.06633050968454929,0.5177225221077568,6.247374048727229,5.751385146398978,正常运行
2023-09-06 03:46:17,DEV-018,质检部,0.9296076251046252,173.70586329041478,56.41817351697876,33.63192806803809,48.79692408167267,137.11855333292942,119.87644548576013,4.748978689418961,0.6228234956573722,12.312283085111881,1.0903163228382917,0.7361643988547941,1.438143968354588,7.872452147437848,2.7132222982776875,正常运行
2022-08-08 20:08:32,DEV-020,质检部,0.9250089154206034,164.1355047492359,61.94552226894091,41.19797358326241,49.25213504469234,120.65160994128341,119.88074151569462,4.649961057593041,0.6900434659478443,10.547326112599213,0.34839018518206033,2.0873255919982476,1.4812826168442625,5.731211640724172,3.054136287161678,正常运行
2023-03-08 12:29:02,DEV-027,质检部,0.8117383920386801,150.53332961987653,62.14298806560499,31.648515160461976,50.765164755142536,127.94760139992897,121.87924601761055,4.781704466022237,0.7489225411121605,10.238527630563619,0.027489571646201194,0.3422140751720182,1.3800223702177261,8.865010698062637,7.65206150343933,正常运行
2023-05-30 01:50:58,DEV-012,维修部,0.8740982034823941,169.28606356184142,54.753712786234495,42.80176724294944,49.18770524892073,131.11101731923543,121.63242393697986,4.056359160130066,0.5498850106268238,13.428201698558222,0.20699666981281617,1.5078802736659704,0.5944189316175852,4.503660526377789,4.317892357123559,正常运行
2022-04-01 00:07:44,DEV-043,研发部,0.8275778161283404,170.85233125034313,55.97121715623175,37.92966496415656,49.760504021991,139.2464637955168,124.55780817527331,4.8790865166523005,0.564482113577227,9.187098810367708,0.6556601107495628,1.4876948267506371,0.3617109761811004,5.467296224811127,7.645902768302404,正常运行
2023-06-21 05:52:58,DEV-095,维修部,0.8235063392552225,172.35645390862885,54.06598253133772,31.051928944301324,52.28188756203603,134.36924816997976,122.81881677499415,4.521792806324496,0.573920609971732,13.914613906045197,1.998539697422448,1.736741177136067,0.6265741646759553,6.312076001821784,5.098518086952289,正常运行
2024-05-25 20:25:19,DEV-002,生产部,0.7774005939320605,176.60209368840503,54.36818630918961,43.30332295349123,49.46005772957956,125.36885493631996,121.7933066316485,5.04753500305169,0.7196674659228683,13.839366887168698,1.6469584167767934,1.7306914112946312,1.3190347818783832,3.2470120797326736,6.485789607345918,正常运行
2022-11-02 19:51:51,DEV-005,质检部,0.8020297939457244,178.64237223190275,62.440593396866134,30.551975359159083,52.05575172515688,146.8322012050543,119.26402741589133,4.681534276663156,0.7746464892764127,9.203675871514793,1.7435506681170998,0.7433725184313769,1.4092754344518366,9.73952420648831,11.398078082425087,正常运行
2022-10-31 15:38:53,DEV-017,生产部,0.8501007011649181,174.99923687869008,61.4454939853507,34.46740662540558,53.28915474150678,121.07322140674928,122.17388914937438,4.2760106047452435,0.5361700657331836,9.461719209775255,1.7407219396953493,0.8496874094201654,1.1697201258345138,1.5882070671904813,4.605135648570592,正常运行
2022-03-23 13:01:38,DEV-027,研发部,0.862503345551314,172.93097178032994,56.187525029320696,38.76247927011813,53.85977748236187,137.86003245728682,119.63071632327544,4.029280937867846,0.761029662170279,9.127616465102323,2.1867541817104987,1.32234283506803,1.4268812382154754,8.189049121962988,11.977688393760044,正常运行
2023-12-26 20:23:05,DEV-053,研发部,0.826635244935825,172.24846037900267,57.019309136092424,36.71825868425472,51.2750546321837,145.33663631140382,124.88858428439507,4.921928096637422,0.6253300346502002,11.528142013662421,1.8439557539722287,0.5969428644207558,0.4325689357576736,4.191599418766989,4.302181109864083,正常运行
2023-04-30 05:54:59,DEV-023,维修部,0.8162985428866381,156.7746247804474,53.42093189636362,30.250235086267793,54.87722389736032,132.40542087834,120.69028653011777,4.815576739231684,0.5654761663595193,14.699767103701351,1.9658625360388802,0.22352750578064878,0.801096930941914,8.912064768059482,11.403105840747232,正常运行
2023-11-12 14:59:24,DEV-086,研发部,0.8488062871374752,167.78893028711053,54.67033946092075,43.87636076591767,47.316717013834435,147.33922144991865,122.54752654294658,4.729284153854631,0.6538065533049526,10.384018870306551,0.44132008001377065,0.5512155226754384,0.5237259145731055,8.01626026210078,4.981352799000685,正常运行
2022-08-10 13:55:40,DEV-005,维修部,0.7709901085470453,178.10397627408352,61.83785884963426,42.988531964732985,54.94907822646435,125.04296222736514,120.77369413231861,4.90988617084491,0.7088061854161377,9.92337543803913,2.0395828124765445,0.5611014295916517,0.5685811377871477,5.832769806040722,7.603751296290395,正常运行
2024-07-31 12:43:50,DEV-040,研发部,0.8702163794891841,152.65311828453488,61.7746086263038,33.718400596241885,46.29514921282804,145.77369431620033,124.68956048760828,5.034553140718541,0.7428548224174635,12.93145188383413,1.3771434265228484,0.21746689977852535,0.7901438556848384,4.354196653110826,4.005340864611523,正常运行
2023-01-31 14:30:27,DEV-043,质检部,0.8974498216008311,164.38039631728435,53.81046215907648,33.08256482729736,51.83258763659596,122.2077949252187,123.95844839834137,4.594175832416769,0.6441759731979944,12.554446707957105,2.061702414812873,0.8695230197554826,1.1136193830708763,6.09158767596212,4.083905317829751,正常运行
2023-07-26 12:47:05,DEV-083,维修部,0.92693969740748,173.1253546266009,59.584518346584254,41.90814420731939,53.672942009598025,140.542526324736,123.8590932985457,4.83696575400314,0.7040422315280901,12.711668269291106,1.881791598894103,0.39651276323268425,1.3570449110387142,8.846591749707088,1.5158706567732387,正常运行
2023-11-10 01:00:17,DEV-015,质检部,0.9169051826073049,153.73722615672992,56.351188542591416,40.40911558808251,46.60759896048308,143.7210436994528,123.8249392457042,4.608961280513004,0.5019157615150501,10.722228799049477,1.5423172959393554,2.4529654450685587,1.058176232420002,3.338232229577438,8.047261593475802,正常运行
2023-06-28 01:23:34,DEV-014,维修部,0.8625972221460125,172.61551645938317,54.06980638826958,40.65439063502839,50.4126657867611,147.92676811191086,120.3931051622708,4.759146271760738,0.7796084316530053,9.615058367944076,2.343071218091128,1.7197143057520334,0.3814044709262063,3.708672102521346,8.848258557369041,正常运行
2023-10-05 15:53:19,DEV-078,生产部,0.7727966142790667,166.88294334511193,56.45883056952957,38.69281724874468,45.457420338125125,145.2745673784189,124.81442278424178,5.16265342634283,0.7248955495228775,9.780517440783791,1.8956579898225565,0.06146729114700378,0.3265482618347967,3.912491972345871,6.47734645637039,正常运行
2023-01-25 09:16:26,DEV-006,维修部,0.6848977802738704,193.6659075321301,67.00989332909832,59.95686750236567,62.31941834061546,154.90871463575007,113.5117623287488,5.675308341740893,1.075394727809138,16.438971682291225,3.9312089871505744,2.8114810484932606,0.18214361219809436,0.8774463680670396,0.7518363901556735,传动系统异常
2022-09-13 10:56:03,DEV-065,质检部,0.8813199300561763,161.53023754092104,55.7421520234867,43.775687071437595,49.09334006315043,145.9288769066949,119.6096822412376,4.2557256448301,0.5093402248653535,12.91000095225531,0.9213158593094029,2.1608956245990925,0.8678518880298685,9.713740851232496,3.2036755695937087,正常运行
2023-10-31 14:39:03,DEV-090,质检部,0.925038401911566,172.5213087309605,60.70921844644052,41.826965193636426,52.61023990942999,138.16038932731104,118.91871414377671,4.039031415389502,0.776254354344706,12.699901887124428,1.9913432274404408,1.2038058787813752,0.44076982675487336,2.126672129822954,8.604105102072891,正常运行
2023-01-28 15:18:28,DEV-086,维修部,0.8417581200308979,155.81521707430977,57.91594546741437,30.898925119051878,50.81971401914399,127.80080872861784,123.58291370446031,4.372434350708288,0.6365660447245404,9.069723239448603,0.1811172194863972,0.981233891016712,0.8759266016605483,6.400184933073733,4.349955850060475,正常运行
2022-12-23 22:24:36,DEV-073,质检部,0.8920465583640431,174.94354951848692,60.798509888933495,30.554663554877,49.80506947257829,123.04297517412706,119.6943151110377,5.183995111920575,0.542748662870454,11.993328920708137,1.5453893357952977,1.7561624263602598,0.971578420184297,1.087937626772653,4.725782129035113,正常运行
2022-01-01 11:03:49,DEV-037,研发部,0.8583652122430951,152.54812847520017,56.50626931209181,30.464843523079132,45.78578497155021,131.5107750098463,118.92901027830142,4.68104901791387,0.7068394907411797,13.803520194654498,0.5003756106120252,0.4187064556476744,0.4254814084012803,6.72787224589273,8.829937846058533,正常运行
2023-10-22 16:55:46,DEV-057,维修部,0.766001367516872,177.150155141067,53.51971283651472,37.57814869421499,52.090605194509166,145.25810458863648,122.998608524927,4.96207369968375,0.6018350577628419,13.888950682479074,0.20028711596168786,2.237041640151319,0.9571108513844835,8.355679929662443,6.085037472797642,正常运行
2024-11-12 17:13:41,DEV-095,研发部,0.8822797620873397,165.2656771671473,60.31589521755332,31.142819748428256,45.60352083990564,127.16599378629425,119.11681276079231,5.046140279910642,0.5657641962074134,14.855191534914788,0.8422394794277671,0.4552947892217482,1.247638208570975,6.928369979507885,6.580513737693901,正常运行
2023-08-05 18:46:01,DEV-085,质检部,0.8655190746781499,170.85685156989564,55.284547413312985,43.94867482479439,54.74793162146783,138.85944490406118,119.39679715650402,4.816273890917549,0.5216595226937527,9.183915013234836,0.6442072212780342,1.1565573918482908,1.3419270064900566,7.544521627896772,9.221230428959794,正常运行
