timestamp,device_id,department,status,工作电流_A,起转时间_s,噪声电压_mV,转速_rps,阻尼幅值_mV,零位输出电压_mV,安装间隙_mm,阻尼频率_Hz,信号频率_Hz,起转控制信号_V,导通阻值1_Ohm,导通阻值2_Ohm,导通阻值3_kOhm,导通阻值4_kOhm,导通阻值5_kOhm
2023/2/12 23:57,DEV-093,研发部,正常运行,0.55225617,,32.85012831,125.3222055,167.9041207,153.2128832,0.781814047,61.12342552,47.03207277,12.68877506,2.475178894,2.378409276,0.732795844,4.622750395,6.972812076
2023/11/29 5:53,DEV-085,生产部,散热系统故障,0.855311293,5.921154198,48.62717669,110.5669947,180.3682216,136.4033048,0.743155293,50.60420567,58.74343403,11.37054285,1.693495999,1.896766502,0.814705322,4.016085473,6.346756289
2023/12/17 17:06,DEV-010,生产部,正常运行,0.543296983,4.375584156,,126.5434608,169.2504012,154.9109494,0.776886878,57.70456333,51.37187314,12.49470602,2.425467411,2.086446358,0.748931403,7.07866464,6.125207162
2023/10/29 15:03,DEV-060,生产部,正常运行,0.55693899,4.260002326,33.01794048,125.8100478,170.3508995,153.5989284,0.751990058,58.5856372,48.60638002,12.15764929,2.072931365,1.563072319,0.571705581,5.760479425,6.254294833
2023/1/23 9:52,DEV-022,质检部,正常运行,0.640294763,4.844740649,37.64919929,117.7574546,177.6819314,152.8233151,0.767920269,60.55875722,48.46617775,12.88630855,2.141800126,2.273769386,0.983288311,6.198239048,5.189636909
2023/8/9 6:30,DEV-040,生产部,正常运行,0.556758642,4.277122842,32.75844128,,172.3547539,154.1094732,0.78772232,56.16705684,48.51933608,12.74593222,2.270206635,1.751054973,0.757355105,6.769669326,5.626704128
2023/2/28 22:42,DEV-028,生产部,正常运行,0.546227773,4.231638278,32.68960517,123.1551425,168.6041795,153.5232937,0.759262008,59.24320463,48.14687268,13.49191084,1.995417198,2.223743724,0.817457344,6.166611455,6.347854147
2023/11/19 1:02,DEV-063,生产部,正常运行,0.554682612,4.333831559,32.76813647,123.6694847,168.0340263,157.2145883,0.705333061,56.71179069,56.20792406,11.99234952,1.282628806,1.577546358,0.779994184,2.88453408,6.255178598
2023/11/12 19:41,DEV-080,维修部,正常运行,0.419305497,4.824179476,35.09857074,117.345339,170.795872,136.3666847,0.758711768,58.56475924,50.99722635,8.266601639,1.628928963,2.021882029,0.575516339,4.394031428,6.069108255
2023/12/2 2:22,DEV-067,生产部,正常运行,0.768367016,5.761169405,52.20501594,111.7324843,190.4032599,149.2537393,0.787921626,62.09250623,50.37272519,10.56949334,2.867769516,1.665669572,0.719174113,5.816998274,7.169255417
2023/12/6 14:02,DEV-096,生产部,正常运行,0.540234453,4.318384853,33.03981627,125.1038299,171.2523178,152.175631,0.666769376,51.61314601,45.95637801,13.64384161,2.162021198,1.787329278,0.72172084,5.549523691,5.77480524
2023/10/4 9:02,DEV-024,研发部,正常运行,0.409341669,4.815822907,34.6692744,116.6088008,167.5831533,135.0588478,0.778483043,53.7342163,50.20963534,8.509558767,1.852254017,2.297797623,0.909599591,4.085090825,5.399472247
2023/7/7 22:17,DEV-084,生产部,润滑系统异常,0.79340699,5.657750162,51.74093973,108.8281329,189.4326157,146.2270922,0.830846235,55.38947723,48.4198019,12.20934272,2.781855585,2.257926438,0.912560567,4.146931528,6.800742314
2023/2/8 10:48,DEV-048,研发部,正常运行,0.560512522,4.216534468,32.76953878,122.6746833,172.2987277,155.5179214,0.752243682,57.72905805,46.05781457,8.74551282,1.967150972,2.323591885,0.845336758,6.692898289,4.83492827
2023/3/22 11:17,DEV-002,维修部,正常运行,0.762501627,5.601395363,52.75763901,108.3371056,186.5210641,144.1680328,0.901631585,59.74620374,50.31004739,11.29935859,2.77565272,1.906630908,0.537031174,4.088664381,7.434327133
2023/6/18 0:33,DEV-062,维修部,正常运行,0.493796306,5.217094112,41.50346016,112.0882751,,145.6117995,0.754886285,61.05441243,59.33079762,10.50605348,2.175074928,2.442353521,0.734735957,6.420084022,6.881429773
2023/5/25 17:39,DEV-045,生产部,正常运行,0.545724645,4.240942489,33.02039308,127.3509071,167.6927371,,0.751202787,59.39557131,60.42210474,13.41849532,2.457173968,2.027536965,0.678935432,4.702076044,5.790622179
2023/5/12 12:17,DEV-055,质检部,正常运行,0.640701073,4.780499631,37.70901109,118.896847,176.9765365,148.0098995,,56.84479867,47.04979113,12.01257803,1.486076636,1.430377277,0.75910652,5.005779082,7.088017302
2023/8/28 6:16,DEV-075,质检部,正常运行,0.653628921,4.78960845,37.36379012,117.423259,178.458505,147.2910712,0.774745757,60.57269343,46.78406725,11.96223014,2.113584769,2.591827337,0.760674735,5.358930349,8.39429625
2023/4/7 23:46,DEV-051,生产部,正常运行,0.544240021,4.23110392,32.66098729,126.1113347,172.418736,157.0473632,0.754335134,55.90163932,46.98380769,10.12898892,2.569135129,1.648215837,0.714912447,5.625325675,4.570354593
2023/5/15 12:11,DEV-078,质检部,正常运行,0.641796685,4.775277107,38.03380974,115.8917213,176.5040929,150.2597602,0.779083648,57.25084078,52.9686937,12.58081685,2.340080396,2.317418039,0.892227215,4.128118576,6.432586223
2023/2/1 10:46,DEV-061,质检部,正常运行,0.660754642,4.748958208,38.11796857,117.3438328,176.1414978,150.3873788,0.746807207,56.99150244,49.91910578,10.76343052,2.248682711,1.819350425,0.879096927,3.881516368,5.712730058
2023/2/2 22:28,DEV-086,生产部,正常运行,0.560614776,4.240953148,33.05387193,122.9943558,168.7657749,155.1706607,0.730836799,56.76506532,51.58920268,10.48312134,1.59826708,2.510354541,0.943348947,4.490015422,4.403108236
2023/1/23 14:52,DEV-014,研发部,正常运行,0.544151217,4.261623448,32.59174746,125.5895801,171.1061755,152.820486,0.733343899,59.3447408,48.61639079,12.28516005,2.665429972,2.290333876,0.845522088,6.048966511,6.332054483
2023/2/27 17:12,DEV-085,研发部,正常运行,0.557087211,4.350077052,33.63771194,124.8260684,171.6100162,157.2116669,0.783910256,64.60311935,48.05696934,12.81185668,1.606704348,1.717834879,0.859418251,5.769655902,4.586200612
2023/12/18 19:19,DEV-028,研发部,正常运行,0.551700162,4.330339006,33.34781878,124.091034,167.5918421,157.8200031,0.736724612,55.4324787,44.71378664,11.33822723,2.194662715,1.321212868,0.712998027,4.270237187,4.942049019
2023/3/26 10:53,DEV-037,生产部,正常运行,0.428715043,5.009045622,33.99309154,117.1957733,175.645052,135.7741187,0.735427724,53.42826856,56.66392046,8.48975096,2.014793753,1.813179896,0.67274944,4.997163104,5.694485326
2023/11/19 8:38,DEV-051,研发部,正常运行,0.861286256,5.702540316,46.58634778,109.169702,180.7248789,137.8689639,0.769661977,59.66164146,47.19287535,13.18533639,1.817941514,2.090501771,0.726005963,5.346982434,3.622410726
2023/11/25 11:29,DEV-010,生产部,正常运行,0.546029758,4.274563456,33.13122675,124.8965351,168.0490859,155.9945554,0.686503992,62.66897208,57.93468774,12.06236462,1.801901637,1.756017983,0.730907219,4.865157118,4.429377761
2023/10/8 19:35,DEV-066,维修部,正常运行,0.504832756,5.158949191,42.27278472,110.4691081,181.3544471,142.8434908,0.786393381,53.94222124,51.05499699,12.25839373,2.377992873,1.78910217,0.725551143,3.714109816,8.006475513
2023/12/26 3:53,DEV-002,生产部,正常运行,0.552572769,4.362516106,32.63444192,126.8655442,171.9685476,156.5385971,0.728797511,53.54425544,46.32434342,12.57576123,1.976147372,1.838761886,0.705904602,5.216118063,5.838097704
2023/11/27 11:00,DEV-072,质检部,正常运行,0.802191254,5.761844738,51.64632669,112.7351666,187.3727252,147.093201,0.712047565,56.79229242,52.89056771,12.14687403,2.803343199,1.721146929,0.843490736,5.534757268,6.037295853
2023/9/2 4:04,DEV-050,质检部,正常运行,0.651801316,4.85988655,38.46806581,116.5361046,172.2712048,151.3277236,0.692985402,,51.75912935,11.86650179,2.018950256,2.453975827,0.748378468,5.579620542,6.024489754
2023/9/1 12:22,DEV-016,质检部,正常运行,0.652951382,4.792945268,37.37691227,120.3437699,175.3607146,151.2028648,0.721617591,55.18996403,48.40139808,11.66097774,1.853542612,2.159041506,0.955148435,2.842427591,5.682606446
2023/6/4 1:45,DEV-017,生产部,正常运行,0.711005517,5.364930187,39.64829718,107.4280825,186.9954324,148.9877564,0.735322487,57.11600146,53.71223637,10.9753246,2.151916496,2.090154601,0.994409831,4.417000958,5.873763594
2023/10/20 9:04,DEV-087,质检部,正常运行,0.645649818,4.753937747,37.31315187,117.5550442,175.8618039,152.2953172,0.750276633,61.90737479,56.29821788,11.81595836,2.597616719,2.099024382,0.881951994,5.166361068,6.549209893
2023/9/26 2:31,DEV-003,质检部,正常运行,0.646299604,4.848313112,38.18311249,117.8102277,172.8563816,148.8212454,0.701303415,56.59209238,51.17286344,11.72461118,2.260363117,2.417156818,0.835324662,6.018807553,4.585515127
2023/6/23 9:17,DEV-027,研发部,正常运行,0.560391297,4.239393252,32.86117263,125.8249051,168.6773235,153.5556005,0.706412379,59.01244101,56.03671731,12.26913408,1.02382366,2.274660746,0.92822691,5.015281918,5.169146389
2023/12/30 7:21,DEV-011,研发部,正常运行,0.545909337,4.257743381,33.42141674,126.8991096,170.1729574,153.4149076,0.750381322,55.94340062,47.62372558,12.66602197,2.468364597,2.180431076,0.761417635,5.199070796,4.976105205
2023/10/18 1:46,DEV-075,生产部,电力供应故障,0.416090121,4.849844709,35.81888091,116.4067023,171.5592279,132.5323448,0.716916589,56.54398091,55.94176246,8.741358216,2.018203995,2.033151835,0.782916551,5.735956546,5.347674593
2023/12/13 18:34,DEV-043,维修部,正常运行,0.680074673,5.503312811,40.85458864,103.1592744,189.1008304,145.8370161,0.70134719,60.58027932,56.15597811,13.22555261,1.492866257,2.166471646,0.841430353,4.819887193,6.081431342
2023/7/22 14:54,DEV-022,研发部,正常运行,0.557489741,4.334622455,33.3815336,124.2548781,169.3516454,154.3408277,0.715020577,56.8933981,49.4338473,11.07882857,2.272452369,1.979072658,0.865831461,4.343848167,8.004348299
2023/7/3 19:09,DEV-017,生产部,传动系统异常,0.694187581,5.625615236,40.9808357,106.0154249,189.3096487,148.143215,0.766041545,60.61540062,41.17445972,12.25434543,2.580993421,2.332146718,0.830532409,4.987528559,5.526717647
2023/9/30 20:42,DEV-030,生产部,正常运行,0.544897038,4.353572142,32.41307496,125.1906051,167.0797404,157.6910045,0.809977016,59.35323168,52.56886235,12.2100144,1.652192399,2.031814236,0.795453133,3.946465382,7.637639538
2023/9/19 7:06,DEV-077,生产部,正常运行,0.554302047,4.276045385,32.7638733,122.5062144,167.0321545,155.7641843,0.743735614,57.39637378,54.94791613,12.1319763,2.338038408,2.403560604,0.781653674,6.27567722,6.368060642
2023/8/25 5:49,DEV-053,质检部,正常运行,0.423265059,4.968633159,35.90559887,117.9455274,172.8057649,133.9463419,0.738667253,59.01137902,44.29028963,8.408967359,2.285802759,2.024236287,0.665736862,4.909055572,6.332416381
2023/12/14 8:35,DEV-053,维修部,正常运行,0.827674442,5.8390185,48.11557095,105.2030685,181.9399018,143.6039605,0.675451367,54.29788343,47.39006298,11.99334265,2.150140929,2.573829922,0.822865885,4.472510096,5.522895129
2023/12/18 9:56,DEV-060,维修部,电力供应故障,0.429000902,4.863999973,34.98072943,114.334803,176.6190894,135.17294,0.773497931,57.50471407,53.67457271,8.28611243,2.01821508,1.667385338,0.783416127,6.468161883,5.155590951
2023/6/15 5:20,DEV-054,研发部,正常运行,0.541992164,4.292722372,33.27831818,125.5164799,172.4121302,154.3159022,0.754909572,55.43411915,42.81067924,11.73141093,2.046475263,2.35087929,0.72368929,6.1970038,7.358619741
2023/11/9 16:18,DEV-083,生产部,正常运行,0.552007344,4.268143127,32.40910037,127.2432808,170.9621345,157.3368974,0.777722504,63.24773189,51.51964275,12.3872663,2.052104661,2.025684124,0.889158493,4.930022532,4.883374743
2023/7/10 2:11,DEV-090,维修部,传动系统异常,0.688610984,5.493735071,38.81791125,107.9299403,184.6676779,148.8534743,0.76073708,55.5629145,49.65755758,12.22411641,2.122079371,2.150512742,0.663262144,4.231451869,5.371542822
2023/12/31 0:09,DEV-036,生产部,正常运行,0.542642348,4.268136776,33.30803557,126.1919119,173.3116595,155.7872442,0.766819869,56.51344266,47.89222241,11.14954089,1.665821008,2.078901351,0.999806748,3.609983746,5.906044859
2023/8/8 22:40,DEV-071,研发部,电力供应故障,0.407425508,4.870720614,34.25975461,114.300444,170.1562695,132.5906338,0.715457909,60.1578481,44.59885937,8.30812377,1.71758859,1.939839048,0.927081812,5.569381827,5.038806355
2023/8/13 15:47,DEV-078,维修部,正常运行,0.50070257,5.1611403,42.067211,110.2338928,178.0635009,146.4270789,0.745318398,53.3148344,43.67602683,11.70368732,1.901570775,2.313319743,0.739245496,3.370517924,7.512516988
2023/3/25 19:28,DEV-004,生产部,正常运行,0.769881482,5.473203017,50.58309429,109.6350249,185.3215768,144.8496325,0.792095109,64.19438488,57.38115107,11.29525102,2.753221342,1.655533474,0.865598015,4.454532344,5.612584234
2023/2/27 22:14,DEV-060,生产部,润滑系统异常,0.789263804,5.634672467,52.14078011,109.5707039,190.8426593,148.2914696,0.784471303,52.0197902,53.73150604,11.35560011,2.862951452,2.589513322,0.838213917,5.098625105,6.798170126
2023/8/10 10:45,DEV-075,质检部,正常运行,0.649406101,4.808917747,38.14560709,118.7923358,177.730706,152.7128772,0.697233432,55.72843744,51.95339104,9.83246283,1.581006248,2.128486305,0.852910861,5.120325298,6.689393549
2023/12/2 7:52,DEV-065,质检部,传动系统异常,0.690516345,5.383176254,39.05952273,107.2695394,185.6649993,144.3338847,0.761525206,57.94737953,52.68841875,11.36143605,1.832000821,1.735965573,0.781400628,5.202879261,6.60775438
2023/6/25 20:56,DEV-038,维修部,正常运行,0.496532785,5.251622254,42.51519729,113.6039443,183.5829237,143.5006796,0.703990719,60.70997993,47.86179302,10.63695635,2.121801607,2.451236785,0.831144191,6.015093295,8.10000197
2023/6/2 10:04,DEV-017,维修部,传动系统异常,0.701910265,5.647617039,40.46617036,104.8234871,189.1053066,150.2214811,0.640263115,58.62469762,57.03025894,12.59098479,1.610209859,2.180782596,0.85947878,7.14125136,4.657466952
2023/12/8 15:38,DEV-043,质检部,传动系统异常,0.689279603,5.370626198,41.03091348,103.1921414,192.840371,145.370395,0.820171409,57.77086761,46.99829063,12.40598397,1.930011547,2.872196274,1.023077408,4.213160323,4.120880398
2023/9/8 10:02,DEV-060,生产部,正常运行,0.556493096,4.348460288,32.80904841,125.3713519,172.2647872,156.166306,0.726422941,55.89810981,48.58415153,11.08932368,1.698301529,1.835694594,0.745413878,4.444010954,5.997535844
2023/4/27 6:06,DEV-047,研发部,散热系统故障,0.850493208,5.827643734,47.04712637,108.5237044,184.4994789,140.184797,0.814607322,49.91946508,42.45927609,11.21295509,2.223480516,1.89988662,0.754315246,5.632580208,6.448945941
2023/5/15 13:13,DEV-033,维修部,正常运行,0.503167791,5.176149639,42.62408462,112.073495,178.5264712,146.2811556,0.785348617,59.33551153,47.51372632,10.02841149,1.509551891,2.310762671,0.639320682,6.273486655,7.106601478
2023/11/15 23:12,DEV-085,质检部,正常运行,0.653215255,4.727090999,37.34822141,119.5500391,174.6687899,152.1341242,0.693451635,55.70475114,48.31963546,14.22024785,1.790036266,2.317212925,0.803304426,4.321127833,5.602713926
2023/6/7 10:50,DEV-066,研发部,正常运行,0.551446534,4.276857655,33.57571316,122.7745245,171.1790621,157.4259525,0.729817084,55.28676105,51.52468322,12.97139755,2.252152863,2.380780927,0.779555662,4.755495279,5.819950612
2023/11/7 13:32,DEV-005,质检部,正常运行,0.421829237,4.943025986,34.02169635,112.015506,167.7195159,137.8534473,0.744751143,60.46341792,47.4630266,8.717600258,2.187067029,1.376937862,0.809129164,3.698951929,5.074327572
2023/8/5 15:22,DEV-096,质检部,正常运行,0.647301791,4.729502612,37.43344355,117.1613536,176.7312752,147.153026,0.69927922,54.98435479,47.73503415,12.17316414,1.841377875,1.924035144,0.937735546,3.605711205,6.07164254
2023/4/23 7:53,DEV-027,研发部,正常运行,0.540154828,4.287516722,33.57000995,123.9296022,169.5046722,152.5319896,0.69589598,59.78864631,44.32192109,11.24462775,1.883337264,2.014510835,0.996226457,5.301293365,4.238507204
2023/11/20 11:11,DEV-068,维修部,正常运行,0.770463177,5.765104611,51.79130062,107.0922151,192.5007799,144.115261,0.728280956,59.90844846,50.01113023,11.40297861,2.78379133,2.207842602,0.815048849,6.716986812,6.416249118
2023/4/17 18:50,DEV-048,研发部,正常运行,0.556569052,4.380454011,33.4710736,123.0882199,171.6301663,153.8819344,0.769223177,58.56824686,47.19859045,12.6362365,1.739503475,1.814553924,0.851727619,4.068635573,5.074330108
2023/5/12 21:52,DEV-083,生产部,正常运行,0.551756019,4.36014544,33.61189851,125.9252025,168.8278871,153.813363,0.757445277,57.19853438,54.30515952,12.86691141,2.138779988,2.316948944,0.892624217,4.362438856,5.533994842
2023/12/15 20:54,DEV-021,质检部,传动系统异常,0.703350051,5.563138622,40.79951149,106.7207196,187.9477938,148.6519934,0.737472535,51.92239612,44.97450799,12.53929255,2.447755316,1.94000896,0.811662178,4.815063746,5.147353264
2023/10/18 21:30,DEV-001,质检部,传动系统异常,0.689787505,5.489800196,40.57412039,107.6188082,194.2687729,144.1774399,0.708250276,52.07044531,50.82284547,11.16125826,2.148375412,1.797077509,0.977886654,5.604781894,6.256972192
2023/8/3 6:37,DEV-037,维修部,电力供应故障,0.409191927,4.897958847,34.2628145,113.9930149,173.6841936,135.8234357,0.735196132,58.83465553,47.96014265,8.310565405,2.394436125,1.375310249,0.770095431,3.624065828,7.250656504
2023/10/6 21:32,DEV-002,生产部,正常运行,0.680467857,5.364905584,40.22229936,107.3071723,189.4132467,149.1193963,0.828300513,53.38260092,50.32580566,11.09149303,1.476471631,1.785629728,0.723200719,5.610565432,6.227143719
2023/1/6 4:39,DEV-030,维修部,正常运行,0.424246468,5.003231757,35.4893682,112.4069495,173.2129956,138.8731829,0.65176012,62.18058094,46.26247124,8.354199104,2.357783671,2.121447566,0.618694353,5.403459047,7.560445604
2023/5/5 1:45,DEV-062,研发部,正常运行,0.546620785,4.277524789,33.51313124,124.8218516,170.1096472,153.963135,0.702680481,59.39642017,52.9693607,11.09525875,1.788078976,1.541042036,0.961019297,5.202737288,5.383846538
2023/3/24 6:38,DEV-082,生产部,正常运行,0.541330145,4.217207213,33.40212704,123.1894747,171.8766426,156.8447634,0.687230254,58.37787183,47.54243201,11.89045521,1.81412221,2.445659976,0.808418637,6.946324285,5.686211083
2023/5/28 8:50,DEV-008,生产部,电力供应故障,0.410590192,4.839664843,34.09955854,113.6013267,172.3477062,136.9753551,0.640950806,60.12787985,48.43737381,8.6685075,2.28470208,1.74760904,0.901860972,6.44040421,6.828744033
2023/1/27 21:26,DEV-077,生产部,正常运行,0.713275706,5.401756118,39.78154927,106.9377919,191.1820638,152.3899634,0.700688632,56.67173815,49.27894274,10.89902503,1.651520329,1.752911314,0.956141147,4.55732657,7.55698123
2023/7/15 19:54,DEV-069,质检部,电力供应故障,0.40851401,4.834135643,34.72481505,111.6327838,170.7302433,131.7035558,0.766820014,55.63837611,51.87404874,8.508878744,1.846370049,1.749079477,0.680124004,5.522810884,5.248795671
2023/5/3 23:44,DEV-064,研发部,正常运行,0.551827489,4.379157508,33.2116433,125.1135473,166.7604254,154.465144,0.704955581,58.80570886,47.88611873,11.42504117,2.272221705,2.175572306,0.77247854,4.317962393,5.196708238
2023/12/18 10:38,DEV-018,质检部,正常运行,0.642722856,4.74262521,38.64219832,119.6645842,176.924184,149.3564107,0.74083733,57.5617236,42.87014867,12.21908051,2.139420161,2.410743442,0.730354014,4.321277709,6.638876063
2023/7/4 3:43,DEV-085,质检部,润滑系统异常,0.758772696,5.601270516,52.08384137,106.9572316,191.1853269,145.0447836,0.776892793,52.90882974,57.21179481,12.13056756,2.837539097,2.762438883,0.541435508,4.725371739,7.187381007
2023/6/30 1:19,DEV-049,研发部,正常运行,0.786779604,5.692262041,52.59727472,111.4848776,182.6857732,151.1006273,0.785537458,58.3796542,49.16728983,11.22846365,2.760382135,1.515658444,0.862353035,3.768082875,6.862637761
2023/9/25 11:25,DEV-056,研发部,正常运行,0.54158739,4.317238771,32.88086589,127.0152633,172.8014925,156.6626777,0.722894065,52.2921725,41.79041792,11.54225574,1.792974369,2.212748435,0.804760112,4.925642402,4.831444893
2023/11/27 2:03,DEV-089,研发部,正常运行,0.828055283,5.824192994,47.30942471,104.7723898,190.4151254,139.8455478,0.74084675,58.90656816,57.58556734,10.3504803,1.820586556,2.480121682,0.807348273,6.335947847,6.424480149
2023/8/9 3:51,DEV-066,生产部,正常运行,0.714112114,5.380534447,40.28716605,107.7871057,184.9551196,144.0928601,0.717340518,56.32214807,53.23821358,10.07590624,1.863452711,2.153377726,1.014686471,7.045141912,5.747476332
2023/4/25 0:54,DEV-008,生产部,正常运行,0.797236691,5.550928245,53.05289977,109.5079871,191.9817502,145.0369452,0.714479649,52.42527132,48.37724938,13.95608776,2.795277814,2.145497484,0.870281211,6.544414093,6.906107193
2023/2/24 4:42,DEV-097,质检部,正常运行,0.658009631,4.812838477,37.97941,118.1780031,174.8899267,149.5261687,0.785993597,53.53378162,53.88516645,11.69929411,1.858972502,2.443728495,0.719171416,3.687591082,5.182007633
2023/5/10 23:36,DEV-044,质检部,正常运行,0.653091198,4.710861208,38.04002517,116.8530002,173.6464919,149.8025758,0.73181242,58.29863191,51.50446801,12.20064793,2.240421578,1.704432363,0.658026782,6.58474068,5.177070845
2023/12/21 4:53,DEV-091,研发部,正常运行,0.54181639,4.343892211,32.62319309,127.3869447,166.9542065,154.0832586,0.780928497,56.36385499,55.42001027,12.02947402,1.855034247,2.143231962,0.953529529,5.397297424,6.107021354
2023/4/5 15:17,DEV-038,维修部,散热系统故障,0.853973645,5.768734221,49.43033081,104.8974352,182.828186,138.1408545,0.701697833,53.55982725,56.4567467,10.75919524,1.900959347,2.327765876,0.835957802,5.761739634,7.996931906
2023/12/23 9:36,DEV-033,生产部,正常运行,0.550089542,4.30771965,32.71422949,127.2421258,172.3287559,156.3787157,0.833192765,52.91863158,50.84856982,9.597591352,1.948005818,1.480782237,0.76038171,5.667143127,5.223840335
2023/1/23 20:39,DEV-073,生产部,正常运行,0.55362968,4.250090078,32.81117607,126.4128125,170.9775813,153.922908,0.783152567,53.71123026,51.01977935,12.70362824,2.231723391,1.88504158,0.906619441,6.387484405,7.18484695
2023/10/24 3:18,DEV-067,质检部,正常运行,0.647697342,4.880992226,37.99933471,118.9863627,173.0320794,151.5658414,0.848985242,55.37328735,49.52637935,12.78706131,2.163721768,2.492252577,0.697330521,5.738790793,5.567344426
2023/8/22 0:48,DEV-069,研发部,正常运行,0.546003744,4.279571552,33.64774058,123.7380854,170.0439034,157.1352945,0.831327651,53.47761102,54.43334188,10.25703349,2.069925442,1.844942677,0.847234371,6.482423713,5.838528068
2023/9/16 12:39,DEV-093,生产部,正常运行,0.552721883,4.358337723,33.34209448,125.4938685,173.1356459,153.0878887,0.72239736,54.12634815,50.39783127,11.9670024,2.120223024,1.876949371,0.849685328,5.207338483,6.416302533
2023/6/29 1:59,DEV-026,生产部,正常运行,0.556152261,4.25802403,32.53841125,124.2490437,170.6646598,152.7804113,0.733347353,59.58950695,48.946873,12.17973827,1.858130551,2.135967975,0.865068982,5.156099676,7.350265698
2023/2/13 1:49,DEV-087,生产部,正常运行,0.558133105,4.329631068,32.81880864,127.2915468,172.6759411,154.5905205,0.747182867,58.46557609,52.09497085,10.8376136,1.854733709,1.537686145,0.803176378,5.57684163,5.758736274
2023/11/12 5:26,DEV-061,质检部,正常运行,0.690599238,5.426373129,40.47746191,102.1222076,193.6542383,149.3544568,0.727465512,56.36373273,53.90415764,11.33084078,2.135396352,1.84584195,0.584717438,4.67634272,5.054100641
2023/5/27 11:05,DEV-020,质检部,正常运行,0.641078525,4.841869268,38.04944566,117.0293824,172.7411734,148.0662142,0.780773961,55.05117463,50.0467023,9.950862524,1.589860995,1.775071334,1.042665005,3.617368417,6.703890454
2023/2/1 17:39,DEV-030,质检部,正常运行,0.428700388,4.787772394,35.73532112,111.6338585,175.6693665,133.0946234,0.711570831,63.27312957,51.60964159,8.539865984,2.359074744,2.160720881,0.657188962,3.811037975,5.005274174
2023/4/2 4:58,DEV-072,研发部,正常运行,0.547796348,4.251284614,32.74210575,127.4874558,171.0788111,157.6177491,0.642067838,51.97187156,48.17159943,11.96194098,2.145867892,1.230863553,0.592032094,5.078541765,6.055708232
2023/7/17 8:14,DEV-075,维修部,正常运行,0.490449847,5.274140153,42.32658751,113.2010277,182.419088,142.8117206,0.821642034,59.31627118,50.11746276,9.80768996,1.768689413,1.5815115,0.786710729,5.98599455,7.142857443
2023/9/23 18:08,DEV-081,质检部,正常运行,0.644135697,4.733386857,38.20060806,119.2260596,172.4962607,148.0489227,0.660947597,57.55342185,62.34278952,11.3210427,2.15338319,1.893312837,0.894252296,4.870538604,4.998168086
2023/7/4 16:43,DEV-058,研发部,正常运行,0.543564099,4.302731724,32.95139047,127.4442949,170.6084213,153.9301007,0.776140142,56.93622412,43.58785026,13.28039464,2.290214466,1.871757333,0.749044471,5.500011151,7.561150412
